,comment,stars
183895,"['installed', 'okay', 'afterwards', 'remote', 'control', 'transmitter', 'would', 'not', 'work', 'set', 'found', 'could', 'not', 'work', 'together', 'remote', 'could', 'set', 'particular', 'garage', 'door', 'opener', 'myq', 'th', 'one', 'others', 'discarded', 'myq', 'work', 'additionally', 'wifi', 'connection', 'weak', 'stay', 'connected', 'although', 'wifi', 'device', 'garage', 'work', 'okay']",3
183904,"['like', 'concept', 'got', 'deal', 'day', 'great', 'concept', 'work', 'great', 'smartphone', 'however', 'add', 'functionality', 'ifttt', 'integration', 'pay', 'subscription', 'completely', 'silly', 'ifttt', 'free', 'many', 'applet', 'chamberlain', 'trying', 'extract', 'money', 'something', 'service', 'use', 'free', 'silly', 'keep', 'using', 'phone', 'app', 'also', 'really', 'want', 'amazon', 'hurry', 'get', 'amazon', 'key', 'area', 'use', 'delivery']",3
183921,"['took', 'hour', 'finally', 'pair', 'genie', 'promax', 'know', 'problem', 'long', 'time', 'stand', 'ladder', 'paired', 'new', 'car', 'door', 'opener', 'know', 'problem', 'opener', 'unfortunately', 'not', 'work', 'smartthings', 'put', 'garage', 'door']",3
183923,"['one', 'never', 'worked', 'app', 'not', 'find', 'first', 'second', 'leg', 'trying', 'older', 'phone', 'remote', 'sensor', 'connect', 'realized', 'friend', 'mine', 'also', 'bought', 'trouble', 'reliability', 'use', 'saw', 'garage', 'manually', 'close', 'mgo', 'app', 'close', 'app']",3
183932,"['hub', 'work', 'fantastic', 'easy', 'use', 'set', 'problem', 'sensor', 'loses', 'pairing', 'error', 'sync', 'consistently', 'every', 'week', 'last', 'time', 'completely', 'uninstall', 'app', 'info', 'install', 'would', 'no', 'longer', 'read', 'opener', 'error', 'app', 'remote', 'work', 'least', 'show', 'current', 'status', 'door', 'see', 'open', 'shut', 'away', 'home', 'no', 'consistency', 'function', 'leave', 'since', 'purchased', 'no', 'longer', 'returned', 'ended', 'getting', 'stand', 'alone', 'remote', 'use', 'hub', 'monitoring', 'unfortunately', 'would', 'not', 'recommend']",3
183936,"['totally', 'understand', 'frustration', 'amazon', 'review', 'tried', 'pair', 'using', 'android', 'app', 'three', 'time', 'unsuccessfully', 'chamberlain', 'opener', 'yellow', 'learning', 'button', 'no', 'brainer', 'right', 'installed', 'hub', 'first', 'attempt', 'wouldnt', 'pair', 'pair', 'instantly', 'lose', 'pairing', 'final', 'attempt', 'bailed', 'app', 'paired', 'screen', 'work', 'followed', 'instruction', 'final', 'screen', 'would', 'unpair', 'whatever', 'reason']",3
183946,"['work', 'ok', 'easy', 'install', 'set', 'surprised', 'loud', 'beeping', 'noise', 'using', 'app', 'close', 'garage', 'hear', 'neighborhood', 'sound', 'like', 'smoke', 'alarm', 'going', 'understand', 'purpose', 'waaaaay', 'tooo', 'loud', 'piercing', 'also', 'no', 'way', 'software', 'lower', 'volume', 'disable', 'beep', 'took', 'apart', 'put', 'screw', 'speaker', 'tightened', 'till', 'noise', 'much', 'lower', 'worked', 'also', 'set', 'amazon', 'key', 'app', 'work', 'fine', 'amazon', 'delivery', 'person', 'cannot', 'open', 'door', 'like', 'supposed', 'contacted', 'amazon', 'support', 'said', 'need', 'range', 'extender', 'not', 'case', 'door', 'work', 'fine', 'two', 'house', 'away', 'hate', 'amazon', 'support', 'think', 'reason', 'perfect', 'product', 'not', 'work']",3
183950,"['installed', 'connected', 'smoothly', 'easily', 'integrates', 'xfinity', 'home', 'system', 'read', 'correctly', 'wish', 'app', 'would', 'update', 'correctly', 'used', 'time', 'close', 'door', 'never', 'updated', 'closed', 'also', 'amazon', 'cloud', 'cam', 'view', 'state', 'open', 'every', 'time', 'say', 'open', 'actually', 'closed', 'wish', 'status', 'door', 'also', 'synced', 'xfinity', 'home']",3
183951,"['installed', 'july', 'living', 'year', 'installation', 'difficult', 'put', 'base', 'unit', 'within', 'good', 'wifi', 'signal', 'used', 'phone', 'app', 'measure', 'foot', 'two', 'sensor', 'two', 'thought', 'product', 'first', 'every', 'time', 'open', 'app', 'open', 'garage', 'door', 'house', 'walk', 'garage', 'app', 'go', 'log', 'cycle', 'saved', 'password', 'happens', 'take', 'good', 'second', 'connect', 'assume', 'chamberlain', 'server', 'sometimes', 'fails', 'connect', 'instead', 'able', 'open', 'app', 'open', 'door', 'wait', 'second', 'thing', 'log', 'hit', 'button', 'seems', 'totally', 'unnecessary', 'phone', 'leave', 'logged']",3
183959,"['easy', 'install', 'set', 'aware', 'loud', 'buzzer', 'sound', 'second', 'door', 'lowered', 'door', 'lowered', 'really', 'loud', 'annoying', 'hint', 'carefully', 'insert', 'small', 'screw', 'speaker', 'membrane', 'not', 'make', 'noise', 'product', 'not', 'support', 'alexa', 'box', 'quick', 'search', 'simple', 'command', 'show', 'use', 'additional', 'software', 'allow', 'device', 'work', 'alexa']",3
183963,"['work', 'quite', 'well', 'myq', 'app', 'glitchy', 'slow', 'respond', 'often', 'close', 'garage', 'app', 'garage', 'laser', 'sensor', 'detects', 'something', 'garage', 'take', 'forever', 'app', 'know', 'garage', 'actually', 'close', 'time', 'no', 'control', 'garage', 'door', 'app', 'product', 'work', 'yes', 'could', 'vastly', 'improved', 'definitely', 'yes']",3
183965,"['nice', 'minimal', 'wiring', 'need', 'box', 'amazon', 'issue', 'setup', 'run', 'app', 'phone', 'would', 'not', 'connect', 'wifi', 'customer', 'support', 'enlisted', 'run', 'alternate', 'method', 'connect', 'wifi', 'also', 'second', 'call', 'connect', 'wirelessly', 'gini', 'overhead', 'door', 'opener', 'done', 'programming', 'door', 'close', 'time', 'night', 'simple', 'software', 'nice', 'gui']",3
183967,"['great', 'set', 'wireless', 'door', 'sensor', 'monitor', 'whether', 'garage', 'door', 'open', 'close', 'hub', 'act', 'wireless', 'transmitter', 'connected', 'web', 'able', 'control', 'door', 'additional', 'door', 'sensor', 'painless', 'install', 'install', 'hub', 'anywhere', 'garage', 'outlet', 'mount', 'hub', 'ceiling', 'installed', 'mine', 'month', 'already', 'saying', 'battery', 'need', 'replace', 'sensor', 'put', 'new', 'battery', 'see', 'long', 'last', 'star', 'weak', 'battery']",3
183995,"['randomly', 'work', 'toggle', 'wifi', 'put', 'dedicated', 'wifi', 'extender', 'garage', 'device', 'leave', 'home', 'often', 'turn', 'wifi', 'phone', 'get', 'work', 'seemed', 'trick', 'several', 'month', 'recently', 'update', 'app', 'phone', 'work', 'consistently', 'power', 'cycled', 'controller', 'seemed', 'help', 'impractical', 'want', 'rely']",3
184002,"['happy', 'myq', 'yesterday', 'today', 'heard', 'beep', 'warning', 'door', 'going', 'open', 'absolutely', 'no', 'reason', 'no', 'one', 'else', 'around', 'chalked', 'one', 'time', 'deal', 'today', 'blue', 'time', 'beep', 'amazon', 'open', 'delivery', 'disconnect', 'month', 'since', 'got', 'update', 'figure']",3
184004,"['able', 'install', 'easy', 'enough', 'already', 'system', 'set', 'one', 'garage', 'door', 'get', 'notification', 'garage', 'door', 'open', 'closed', 'however', 'try', 'open', 'close', 'using', 'app', 'fails', 'work', 'thinking', 'garage', 'door', 'tried', 'one', 'door', 'myq', 'setup', 'month', 'still', 'work', 'oh', 'well', 'least', 'able', 'get', 'notification', 'mistakenly', 'leave', 'door', 'open']",3
184013,"['quick', 'easy', 'installation', 'half', 'hour', 'however', 'annoying', 'loud', 'beeping', 'sound', 'associated', 'device', 'sound', 'door', 'closing', 'using', 'wifi', 'internet', 'close', 'door', 'no', 'noise', 'using', 'car', 'garage', 'door', 'opener', 'button', 'mounted', 'garage', 'disable', 'noise', 'known', 'annoying', 'beeping', 'noise', 'never', 'would', 'purchased', 'installed', 'look', 'youtube', 'video', 'see', 'mean']",3
184018,"['hub', 'work', 'sometimes', 'get', 'lot', 'close', 'error', 'reset', 'manually', 'constantly', 'even', 'amazon', 'key', 'delivery', 'amazon', 'called', 'told', 'could', 'not', 'close', 'door', 'leave', 'come', 'reset', 'door', 'manually', 'contacted', 'sent', 'control', 'panel', 'called', 'lm', 'later', 'found', 'not', 'work', 'garage', 'opener']",3
184044,"['function', 'promised', 'big', 'hurray', 'however', 'one', 'amazon', 'user', 'no', 'family', 'account', 'could', 'without', 'probably', 'mandatory', 'delay', 'beep', 'light', 'garage', 'door', 'close', 'bare', 'minimum', 'way', 'mute', 'reduce', 'app']",3
184048,"['confused', 'solution', 'get', 'star', 'review', 'system', 'work', 'advertised', 'boundary', 'stated', 'set', 'myq', 'app', 'allows', 'remote', 'opening', 'closing', 'although', 'audible', 'alarm', 'door', 'close', 'bit', 'annoying', 'ability', 'add', 'guest', 'make', 'difficult', 'family', 'unless', 'everyone', 'us', 'account', 'device', 'not', 'really', 'work', 'google', 'assistant', 'cannot', 'added', 'google', 'home', 'finally', 'get', 'myq', 'linked', 'google', 'assistant', 'purchase', 'free', 'subscription', 'close', 'get', 'status', 'door', 'door', 'cannot', 'opened', 'google', 'assistant', 'chamberlain', 'ever', 'start', 'charging', 'link', 'google']",3
184066,"['work', 'well', 'enough', 'get', 'paired', 'wifi', 'app', 'work', 'slow', 'would', 'benefit', 'kind', 'widget', 'unfortunately', 'also', 'charge', 'subscription', 'fee', 'use', 'voice', 'assistant', 'feel', 'like', 'money', 'grab', 'would', 'bought', 'something', 'else', 'known']",3
184067,"['setup', 'bit', 'difficult', 'not', 'work', 'app', 'expected', 'otherwise', 'would', 'given', 'star', 'needed', 'search', 'internet', 'link', 'hub', 'router', 'using', 'wps', 'hub', 'linked', 'router', 'able', 'set', 'via', 'app', 'annoyance', 'product', 'work', 'great', 'app', 'otherwise', 'well', 'designed', 'update', 'dec']",3
184092,"['false', 'advertising', 'not', 'work', 'alexa', 'google', 'must', 'pay', 'monthly', 'fee', 'work', 'google', 'alexa', 'no', 'skill', 'none', 'zip', 'zero', 'no', 'worky', 'make', 'work', 'third', 'party', 'app', 'user', 'created', 'unofficial', 'shame', 'amazon', 'letting', 'advertise', 'like']",3
184095,"['price', 'right', 'work', 'opener', 'say', 'work', 'chose', 'chamberlin', 'config', 'genie', 'even', 'successfully', 'opened', 'closed', 'door', 'said', 'connect', 'could', 'use', 'sensor', 'tell', 'u', 'door', 'opened', 'closed', 'wonderful', 'get', 'sit', 'day', 'knowing', 'door', 'open', 'cannot', 'anything', 'spend', 'money', 'get', 'better', 'one']",3
184107,"['not', 'work', 'well', 'door', 'sensor', 'keep', 'getting', 'sync', 'operate', 'door', 'app', 'get', 'sync', 'support', 'manufacturer', 'virtually', 'non', 'existent', 'apparently', 'connect', 'google', 'assistant', 'connect', 'one', 'service', 'free', 'want', 'start', 'charging', 'subscription', 'fee', 'service', 'not', 'providing', 'begin', 'seems', 'like', 'scam']",3
184118,"['seems', 'work', 'advertised', 'configuration', 'really', 'nightmare', 'tech', 'guy', 'handle', 'around', 'gizmo', 'one', 'took', 'lot', 'figure', 'configure', 'product', 'like', 'need', 'well', 'documented', 'process', 'simple', 'enough', 'app', 'handle', 'configuration', 'box', 'come', 'two', 'pamphlet', 'one', 'look', 'like', 'book', 'another', 'like', 'loose', 'sheet', 'loose', 'sheet', 'key', 'configure', 'really', 'bad', 'design', 'guy', 'need', 'better', 'design', 'department', 'le', 'technical', 'team', 'go', 'design', 'apps']",3
184163,"['purchased', 'product', 'intent', 'compliment', 'existing', 'classic', 'remote', 'anticipated', 'easy', 'install', 'however', 'took', 'journey', 'several', 'call', 'customer', 'service', 'tech', 'consider', 'techie', 'install', 'complex', 'waste', 'time', 'spent', 'lot', 'time', 'phone', 'trying', 'figure', 'attempted', 'update', 'firmware', 'no', 'avail', 'several', 'try', 'person', 'said', 'would', 'mail', 'another', 'one']",3
184176,"['writing', 'year', 'since', 'owning', 'first', 'say', 'genie', 'door', 'documentation', 'state', 'genie', 'difficult', 'agree', 'work', 'work', 'work', 'work', 'back', 'forth', 'year', 'door', 'sensor', 'always', 'say', 'low', 'battery', 'even', 'several', 'replacement', 'cannot', 'recommend', 'system', 'went', 'wyze', 'smart', 'switch', 'integrated', 'relay', 'go', 'camera', 'system', 'one', 'app']",3
184180,"['lost', 'day', 'install', 'everything', 'tied', 'downloading', 'app', 'no', 'instruction', 'anything', 'problem', 'multiple', 'apps', 'alled', 'myq', 'picked', 'wrong', 'one', 'fault', 'not', 'fault', 'must', 'not', 'first', 'dummy', 'maybe', 'could', 'put', 'little', 'qr', 'code', 'box', 'assure', 'one', 'scan', 'right', 'thing', 'ok', 'install']",3
184199,"['bought', 'nov', 'already', 'received', 'low', 'battery', 'warning', 'one', 'battery', 'easy', 'find', 'flat', 'battery', 'light', 'middle', 'work', 'either', 'not', 'worried', 'light', 'opener', 'light', 'good', 'side', 'nice', 'able', 'see', 'left', 'door', 'open', 'open', 'door', 'delivery', 'guest', 'come', 'even', 'know', 'battery', 'since', 'plugged', 'outlet']",3
184210,"['sometimes', 'work', 'sometimes', 'twice', 'amazon', 'delivery', 'leave', 'door', 'open', 'middle', 'day', 'cause', 'get', 'closed', 'key', 'delivery', 'garage', 'direction', 'suck', 'no', 'idea', 'light', 'center', 'large', 'led', 'center', 'cause', 'come', 'like', 'would', 'thought', 'door', 'operating', 'end', 'looking', 'something', 'else', 'work', 'better', 'time', 'integrates', 'opener', 'us', 'radio', 'transmitter', 'transmit', 'signal', 'garage', 'door', 'thought', 'wired', 'opener']",3
184228,"['two', 'nice', 'myq', 'battery', 'backup', 'door', 'opener', 'old', 'home', 'loved', 'app', 'ability', 'know', 'status', 'door', 'anytime', 'bought', 'unit', 'thinking', 'would', 'everything', 'built', 'system', 'wrong', 'rudimentary', 'function', 'app', 'seems', 'stripped', 'without', 'reporting', 'option', 'yea', 'saved', 'money', 'bolting', 'older', 'chamberlain', 'opener', 'really', 'not', 'good', 'fully', 'integrated', 'system']",3
184241,"['bought', 'moved', 'mile', 'away', 'found', 'amazon', 'key', 'service', 'not', 'available', 'new', 'location', 'yet', 'primary', 'reason', 'bought', 'fault', 'also', 'hoping', 'smart', 'door', 'opener', 'would', 'work', 'alexa', 'device', 'not', 'able', 'find', 'device', 'search', 'find', 'alexa', 'skill', 'related', 'device', 'set', 'straight', 'forward', 'took', 'several', 'attempt', 'repeated', 'attempt', 'attempt', 'finally', 'connected', 'took', 'couple', 'hour', 'total', 'time', 'installation', 'due', 'repeated', 'attempt', 'could', 'installed', 'le', 'minute', 'faster', 'connection', 'garage', 'door', 'opener', 'not', 'sure', 'took', 'long', 'since', 'brand', 'garage', 'door', 'opener', 'overall', 'work', 'well', 'not', 'purpose', 'intended', 'paid', 'keep', 'door', 'hope', 'alexa', 'amazon', 'key', 'service', 'expand']",3
184243,"['set', 'terrible', 'read', 'tip', 'eric', 'peterson', 'january', 'hour', 'trying', 'figure', 'pair', 'liftmaster', 'possibly', 'liftmaster', 'finally', 'figured', 'surprised', 'anything', 'found', 'online', 'pairing', 'select', 'garage', 'door', 'manufacturer', 'security', 'not', 'liftmaster', 'security', 'really', 'sub', 'name', 'model', 'later', 'liftmasters', 'despite', 'not', 'written', 'anywhere', 'device', 'also', 'select', 'yellow', 'button', 'wall', 'switch', 'myq', 'image', 'instead', 'pushing', 'learn', 'button', 'garage', 'door', 'opener', 'double', 'tap', 'learn', 'button', 'switch', 'allow', 'pair']",3
184248,"['work', 'exactly', 'described', 'issue', 'want', 'use', 'myq', 'app', 'anything', 'including', 'opening', 'closing', 'door', 'app', 'asks', 'login', 'id', 'password', 'annoying', 'work', 'well', 'otherwise', 'update', 'replaced', 'battery', 'door', 'sensor', 'since', 'purchase', 'le', 'month', 'replacing', 'lithium', 'battery', 'getting', 'notification', 'battery', 'low', 'gotten', 'cold', 'device', 'operates', 'couple', 'time', 'day', 'ridiculous', 'expect', 'battery', 'last', 'month', 'not', 'month', 'le']",3
184258,"['far', 'everything', 'working', 'well', 'disappointed', 'find', 'app', 'provided', 'chamberlain', 'include', 'io', 'shortcut', 'support', 'instead', 'purchase', 'another', 'piece', 'hardware', 'able', 'thing', 'like', 'control', 'device', 'siri', 'voice', 'command', 'automate', 'light', 'turning', 'door', 'opening', 'closing', 'already', 'invested', 'device', 'going', 'order', 'bridge', 'done', 'research', 'bought', 'probably', 'would', 'bought', 'something', 'else', 'though']",3
184271,"['app', 'hardware', 'work', 'great', 'integration', 'google', 'home', 'lacking', 'made', 'connected', 'bit', 'forced', 'not', 'always', 'work', 'smoothly', 'first', 'link', 'myq', 'account', 'google', 'right', 'not', 'charge', 'connection', 'guess', 'pst', 'remember', 'exact', 'wording', 'get', 'thing', 'happen', 'check', 'status', 'via', 'google', 'overall', 'product', 'not', 'cost', 'lot', 'work', 'great', 'teh', 'app', 'wish', 'teh', 'google', 'home', 'automation', 'cleaner']",3
184272,"['gave', 'three', 'star', 'rating', 'one', 'reason', 'alone', 'not', 'able', 'successfully', 'set', 'reason', 'simple', 'device', 'requires', 'reasonably', 'strong', 'wifi', 'signal', 'garage', 'live', 'apartment', 'garage', 'far', 'enough', 'away', 'signal', 'router', 'weak', 'not', 'strong', 'enough', 'device', 'connect', 'not', 'clear', 'ordered', 'device', 'guess', 'read', 'product', 'spec', 'carefully', 'enough']",3
184289,"['easy', 'install', 'app', 'work', 'great', 'no', 'alexa', 'integration', 'built', 'alarm', 'use', 'app', 'close', 'door', 'louder', 'smoke', 'detector', 'ever', 'heard', 'way', 'way', 'way', 'long', 'put', 'duct', 'tape', 'speaker', 'hole', 'control', 'unit', 'still', 'loud', 'enough', 'raise', 'dead', 'luckily', 'go', 'closing', 'door', 'app']",3
184320,"['work', 'advertised', 'two', 'issue', 'want', 'report', 'wifi', 'signal', 'strength', 'even', 'though', 'garage', 'great', 'wifi', 'signal', 'myq', 'base', 'show', 'signal', 'really', 'week', 'seems', 'wifi', 'receiver', 'base', 'low', 'quality']",3
184329,"['easy', 'install', 'direction', 'clear', 'opener', 'paired', 'immediately', 'app', 'easy', 'use', 'setup', 'account', 'happy', 'functionality', 'app', 'luckily', 'wifi', 'strong', 'enough', 'detached', 'garage', 'disappointed', 'work', 'alexa', 'found', 'unofficial', 'skill', 'alexa', 'work', 'also', 'company', 'want', 'charge', 'subscription', 'fee', 'use', 'ifttt', 'ridiculous', 'era', 'technology', 'would', 'given', 'star', 'not', 'subscription', 'issue']",3
184351,"['bought', 'thanksgiving', 'since', 'got', 'deal', 'quick', 'easy', 'install', 'took', 'minute', 'install', 'whole', 'thing', 'work', 'great', 'able', 'control', 'garage', 'door', 'phone', 'also', 'set', 'various', 'alters', 'phone', 'send', 'alert', 'garage', 'open', 'reason', 'giving', 'three', 'start', 'app', 'ui', 'could', 'improved', 'little', 'bit', 'not', 'integrate', 'well', 'google', 'home', 'would', 'giving', 'five', 'start', 'could', 'controlled', 'seamlessly', 'google', 'home']",3
184353,"['worked', 'well', 'original', 'chamberlain', 'belt', 'broke', 'replacement', 'belt', 'almost', 'much', 'new', 'genie', 'went', 'new', 'genie', 'work', 'new', 'genie', 'although', 'still', 'send', 'message', 'door', 'open', 'also', 'pain', 'program', 'care', 'mounting', 'bracket']",3
184354,"['product', 'month', 'took', 'hour', 'half', 'sync', 'garage', 'opener', 'give', 'worked', 'process', 'read', 'instruction', 'manual', 'cover', 'cover', 'trying', 'debug', 'problem', 'say', 'word', 'universal', 'product', 'description', 'misleading', 'one', 'page', 'user', 'manual', 'give', 'link', 'garage', 'opener', 'compatibility', 'list', 'not', 'work', 'garage', 'opener', 'main', 'reason', 'star', 'rating', 'said', 'work', 'advertised', 'painful', 'installation', 'decided', 'keep']",3
184374,"['device', 'easy', 'install', 'installed', 'primary', 'unit', 'two', 'garage', 'door', 'unit', 'minute', 'unfortunate', 'thing', 'realized', 'cannot', 'control', 'opening', 'door', 'without', 'going', 'directly', 'myq', 'app', 'meaning', 'want', 'door', 'open', 'get', 'close', 'house', 'open', 'door', 'another', 'app', 'inherently', 'not', 'allowed', 'close', 'door', 'apps', 'ifttt', 'not', 'open', 'sure', 'legal', 'team', 'chamberlain', 'concerned', 'risk', 'however', 'way', 'around', 'end', 'user', 'want', 'also', 'signed', 'amazon', 'key', 'cannot', 'seem', 'figure', 'get', 'driver', 'start', 'using', 'tip', 'would', 'help']",3
184383,"['pain', 'get', 'working', 'finally', 'great', 'kept', 'dropping', 'network', 'full', 'set', 'time', 'mo', 'recover', 'amazon', 'key', 'delivery', 'nice', 'really', 'half', 'purchase', 'eligible', 'anyway', 'bother', 'thing']",3
184411,"['absolutely', 'love', 'set', 'work', 'amazing', 'recently', 'battery', 'module', 'attache', 'door', 'died', 'assumed', 'simple', 'swap', 'wrong', 'not', 'sure', 'designer', 'used', 'special', 'battery', 'watch', 'battery', 'style', 'bigger', 'horrible', 'idea', 'must', 'buy', 'special', 'battery', 'not', 'use', 'something', 'common', 'aaa', 'aa', 'head']",3
184425,"['one', 'thing', 'hate', 'unit', 'ever', 'time', 'power', 'go', 'go', 'entire', 'set', 'process', 'get', 'ladder', 'reset', 'hub', 'connect', 'wifi', 'dumb']",3
184435,"['fairly', 'easy', 'install', 'integrated', 'easily', 'year', 'old', 'chamberlain', 'garage', 'door', 'opener', 'would', 'suggest', 'improvement', 'though', 'including', 'improvement', 'app', 'not', 'appear', 'allow', 'one', 'stay', 'logged', 'long', 'period', 'time', 'making', 'notification', 'app', 'limited', 'value', 'unit', 'appears', 'light', 'built', 'feature', 'liked', 'look', 'like', 'light', 'not', 'appear', 'one', 'enhancement', 'would', 'nice']",3
184481,"['hard', 'time', 'installing', 'connect', 'garage', 'door', 'opener', 'even', 'though', 'brand', 'finally', 'connected', 'take', 'longer', 'time', 'open', 'close', 'using', 'app', 'somehow', 'key', 'pad', 'ended', 'disconnecting', 'installation', 'currently', 'working', 'fine', 'issue', 'oh', 'hate', 'beeping', 'sound', 'wish', 'turn']",3
184485,"['giving', 'product', 'three', 'easy', 'install', 'work', 'well', 'phone', 'reason', 'not', 'higher', 'not', 'work', 'alexa', 'amazon', 'open', 'garage', 'door', 'leave', 'package', 'tell', 'alexa', 'device', 'open', 'close', 'garage', 'door', 'make', 'sense']",3
184487,"['overall', 'happy', 'smart', 'garage', 'door', 'opener', 'say', 'downside', 'opinion', 'much', 'delay', 'using', 'close', 'command', 'app']",3
184488,"['well', 'much', 'smart', 'home', 'part', 'thing', 'actually', 'quite', 'annoyance', 'routinely', 'loses', 'connection', 'sends', 'alert', 'telling', 'garage', 'open', 'try', 'close', 'garage', 'already', 'closed', 'guess', 'happens', 'open', 'garage', 'wide', 'open', 'day', 'night', 'not', 'worth', 'hassle', 'trying', 'repair', 'device', 'use', 'remote', 'garage', 'door', 'come']",3
184514,"['work', 'well', 'setup', 'setup', 'pain', 'least', 'android', 'phone', 'followed', 'instruction', 'letter', 'could', 'not', 'get', 'thing', 'connect', 'android', 'phone', 'setup', 'tech', 'support', 'able', 'get', 'going', 'month', 'later', 'wanted', 'change', 'connection', 'wi', 'fi', 'extender', 'paintful', 'setup', 'process', 'started']",3
184520,"['installation', 'setup', 'device', 'breeze', 'surprisingly', 'simple', 'app', 'straightforward', 'easy', 'use', 'part', 'work', 'expect', 'however', 'myq', 'experience', 'advertised', 'google', 'assistant', 'compatibility', 'seriously', 'lacking', 'area', 'work', 'phone', 'not', 'smart', 'home', 'device', 'like', 'google', 'home', 'google', 'home', 'mini', 'even', 'work', 'phone', 'saying', 'open', 'garage', 'door', 'open', 'myq', 'app', 'two', 'tap', 'required', 'actually', 'open', 'door', 'instead', 'actually', 'opening', 'door', 'sort', 'thing', 'case', 'closing', 'door']",3
184529,"['device', 'work', 'fine', 'required', 'lengthy', 'call', 'customer', 'support', 'get', 'sync', 'garage', 'door', 'opener', 'ended', 'taking', 'step', 'far', 'beyond', 'covered', 'app', 'one', 'family', 'member', 'bought', 'one', 'no', 'problem', 'getting', 'set', 'right', 'away', 'another', 'purchased', 'one', 'also', 'go', 'customer', 'service', 'family', 'member', 'professional', 'btw', 'found', 'customer', 'support', 'rep', 'extremely', 'pleasant', 'patient', 'helpful', 'product', 'great', 'prepared', 'contact', 'customer', 'service', 'solicit', 'help', 'syncing', 'unit', 'good', 'thing', 'hopefully']",3
184543,"['door', 'opener', 'easy', 'install', 'myq', 'app', 'problem', 'come', 'try', 'integrate', 'alexa', 'required', 'pay', 'monthly', 'yearly', 'subscription', 'got', 'amazon', 'garage', 'delivery', 'option', 'disappointed', 'not', 'easily', 'free', 'integration', 'alexa', 'keep', 'amazon', 'delivery', 'hopping', 'chamberlain', 'come', 'st', 'century', 'allow', 'alexa', 'link', 'no', 'charge']",3
184549,"['reason', 'got', 'advertised', 'work', 'alexa', 'not', 'plus', 'side', 'amazon', 'key', 'app', 'work', 'great', 'garage', 'delivery', 'convenient', 'especially', 'holiday', 'porch', 'pirate', 'rise', 'really', 'give', 'peace', 'mind', 'husband', 'installed', 'month', 'ago', 'got', 'email', 'need', 'new', 'battery', 'battery', 'life', 'short', 'component', 'stick', 'actual', 'garage', 'door', 'use', 'every', 'day', 'useful', 'please', 'amazon', 'make', 'available', 'link', 'alexa', 'advertised']",3
184555,"['bought', 'two', 'one', 'house', 'one', 'father', 'house', 'mine', 'worked', 'pretty', 'well', 'several', 'month', 'two', 'instance', 'device', 'detect', 'door', 'closed', 'several', 'hour', 'later', 'installed', 'backup', 'sensor', 'hub', 'using', 'myq', 'open', 'close', 'door', 'trust', 'myq', 'tell', 'door', 'open', 'not']",3
184557,"['not', 'much', 'use', 'since', 'use', 'geofencing', 'close', 'garage', 'door', 'using', 'ifttt', 'open', 'seems', 'chamberlain', 'marketing', 'folk', 'clue', 'best', 'say', 'easy', 'install', 'requires', 'no', 'wiring', 'despite', 'lack', 'advice', 'get', 'online', 'procedure', 'sent', 'question', 'chamberlain', 'two', 'week', 'later', 'no', 'answer']",3
184562,"['st', 'one', 'stopped', 'working', 'week', 'contacted', 'chamberlain', 'support', 'sub', 'par', 'unit', 'connect', 'wifi', 'suspect', 'wifi', 'module', 'bad', 'test', 'already', 'done', 'knew', 'following', 'troubleshooting', 'script', 'finally', 'gave', 'got', 'replacement', 'amazon', 'thanks', 'amazon', 'new', 'one', 'working', 'month', 'without', 'issue', 'would', 'given', 'start', 'bad', 'unit', 'star', 'inept', 'support', 'start']",3
184567,"['device', 'work', 'great', 'want', 'open', 'close', 'garage', 'door', 'app', 'like', 'dream', 'telling', 'smart', 'speaker', 'google', 'home', 'amazon', 'alexa', 'open', 'garage', 'door', 'close', 'garage', 'door', 'disappointed', 'apparently', 'no', 'way', 'open', 'garage', 'door', 'device', 'myq', 'say', 'security', 'issue', 'no', 'unauthorized', 'person', 'open', 'garage', 'door', 'even', 'want', 'use', 'voice', 'command', 'close', 'garage', 'door', 'simply', 'say', 'close', 'garage', 'door', 'phrase', 'something', 'like', 'ask', 'myq', 'close', 'garage', 'door', 'talk', 'myq']",3
184569,"['primary', 'issue', 'alexa', 'integration', 'delivery', 'instruction', 'setup', 'accurately', 'made', 'sure', 'ordered', 'would', 'delivered', 'inside', 'garage', 'found', 'package', 'exterior', 'home', 'many', 'call', 'lot', 'time', 'part', 'amazon', 'finally', 'started', 'figure', 'product', 'installed', 'waste', 'done', 'save', 'money']",3
184577,"['not', 'good', 'expected', 'trouble', 'installing', 'installed', 'work', 'open', 'close', 'door', 'however', 'notification', 'leaf', 'something', 'desired', 'need', 'sound', 'notification', 'asgarage', 'door', 'opened', 'find', 'add', 'sound', 'though', 'phone', 'notification', 'ability', 'say', 'garage', 'door', 'opened', 'garage', 'door', 'closed']",3
184581,"['great', 'expectation', 'device', 'link', 'smart', 'home', 'setup', 'first', 'rate', 'instruction', 'star', 'instruction', 'greatly', 'lacking', 'able', 'deal', 'smart', 'home', 'device', 'setup', 'home', 'two', 'apps', 'used', 'device', 'work', 'instruction', 'not', 'explicit', 'app', 'use', 'far', 'application', 'work', 'reason', 'total', 'star', 'give', 'device', 'instruction', 'complete', 'would', 'given', 'start', 'review', 'update', 'time', 'pass']",3
