,review,prediction
26398,"['excelente', 'para', 'pasar', 'horas', 'de', 'diversion']",1
26407,"['short', 'go', 'wrong', 'esp', 'price', 'point', 'tozo', 'ear', 'bud', 'actually', 'love', 'stuff', 'overall', 'favorite', 'great', 'sound', 'overall', 'not', 'dressed', 'colored', 'relatively', 'flat', 'frequency', 'response', 'nice', 'clear', 'rich', 'low', 'end']",1
26436,"['returned', 'not', 'good']",1
26440,"['got', 'camera', 'use', 'webcam', 'option', 'saw', 'testimonial', 'seemed', 'promising', 'plugging', 'instantly', 'know', 'mislead', 'lol', 'picture', 'quality', 'incredibly', 'dark', 'even', 'good', 'amount', 'light', 'use', 'stand', 'alone', 'camera', 'speak', 'webcam', 'pas', 'one', 'going', 'return']",1
26446,"['like', 'headphone', 'mic', 'sound', 'quality', 'great', 'gaming', 'usb', 'powered', 'part', 'light', 'thing', 'adjust', 'cord', 'usb', 'audio', 'output', 'close', 'together', 'plug', 'usb', 'keep', 'real', 'close', 'head', 'part', 'longer', 'least', 'readjustable', 'better', 'use']",1
26450,"['purchased', 'particular', 'speaker', 'brand', 'disappointed', 'bose', 'bluetooth', 'connectivity', 'awful', 'phone', 'not', 'stay', 'connected', 'speaker', 'whenever', 'got', 'notification', 'call', 'phone']",1
26460,"['already', 'know', 'good', 'nintendo']",1
26474,"['far', 'one', 'best', 'item', 'ordered', 'price', 'wonderful', 'easy', 'use']",1
26493,"['not', 'sure', 'happened', 'plugged', 'followed', 'wiring', 'instruction', 'worked', 'first', 'second', 'nothing', 'stopped', 'working', 'pressed', 'switch', 'not', 'sure', 'faulty', 'unit', 'not', 'terrible', 'first', 'experience', 'ceiling', 'fan', 'dont', 'think', 'anything']",1
26494,"['ok', 'impressed', 'pair', 'wireless', 'headphone', 'took', 'chance', 'got', 'galaxy', 'bud', 'got', 'mail', 'hr', 'ago', 'thoroughly', 'impressed', 'sound', 'quality', 'amazing', 'much', 'better', 'thought', 'noise', 'cancelling', 'great', 'ambient', 'sound', 'feature', 'work', 'better', 'thought', 'great', 'quality', 'wireless', 'charging', 'galaxy', 'higher', 'charge', 'case', 'wirelessly', 'putting', 'back', 'phone']",1
26495,"['wyze', 'customer', 'support', 'awesome', 'return', 'email', 'next', 'day', 'every', 'time', 'trying', 'help', 'fix', 'wrong', 'fixed', 'sent', 'new', 'wyze', 'cam', 'work', 'flawlessly', 'definitely', 'better', 'hardware', 'software', 'yi', 'cam', 'among', 'others', 'tried', 'cost', 'twice', 'much']",1
26498,"['light', 'great', 'stand', 'improved', 'lot', 'feel', 'like', 'one', 'wrong', 'move', 'something', 'break', 'stand', 'topple', 'since', 'top', 'heavy', 'light', 'lock', 'also', 'screw', 'seem', 'made', 'plastic', 'time', 'probably', 'wear', 'not', 'able', 'lock', 'anymore', 'definitely', 'product', 'want', 'gentle', 'keep', 'know', 'leaving', 'time', 'disassembling', 'assembling', 'every', 'time', 'need', 'use', 'would', 'cause', 'damage', 'also', 'another', 'important', 'thing', 'note', 'come', 'awful', 'phone', 'holder', 'holder', 'feel', 'like', 'break', 'time', 'put', 'phone', 'cannot', 'keep', 'phone', 'place', 'phone', 'unless', 'balance', 'perfectly', 'roll', 'around', 'not', 'secured', 'top', 'bump', 'bottom', 'light', 'intrudes', 'phone', 'space', 'make', 'difficult', 'use', 'phone', 'holder', 'no', 'height', 'adjustment', 'also', 'used', 'stand', 'hold', 'dslr', 'camera', 'honestly', 'say', 'terrified', 'leave', 'stand', 'even', 'second', 'think', 'neewer', 'ring', 'light', 'great', 'stand', 'left', 'disappointed', 'payed']",1
26506,"['could', 'rating', 'would', 'received', 'product', 'get', 'presentation', 'screen', 'appears', 'would', 'say', 'akaso', 'ek', 'got', 'see', 'see', 'picture', 'display', 'look', 'like', 'half', 'second', 'screen', 'would', 'go', 'black', 'would', 'pull', 'battery', 'rest', 'camera', 'would', 'either', 'not', 'turn', 'go', 'presentation', 'screen', 'not', 'fond', 'returning', 'well']",1
26509,"['price', 'right', 'lacking', 'basic', 'feature', 'get', 'free', 'alfred', 'old', 'phone', 'app', 'alfred', 'installed', 'allows', 'use', 'security', 'camera', 'free', 'store', 'week', 'free', 'cloud', 'also', 'web', 'page', 'interface', 'well', 'android', 'app', 'view', 'live', 'feed', 'recorded', 'feed', 'alfred', 'continue', 'record', 'long', 'motion', 'activate', 'immediately', 'alfred', 'sense', 'leave', 'house', 'ask', 'would', 'like', 'activate', 'camera']",1
26517,"['work', 'perfectly', 'iphone', 'setup', 'breeze', 'myq', 'app', 'installed', 'iphone', 'zero', 'problem']",1
26520,"['kicked', 'jlabs', 'curb', 'good', 'yr', 'run', 'galaxy', 'latest', 'tech', 'worth', 'purchase']",1
26523,"['bought', 'son', 'used', 'distance', 'learning', 'love', 'also', 'able', 'listen', 'extra', 'jack', 'headphone']",1
26532,"['cutting', 'edge', 'top', 'line', 'reliable', 'high', 'quality', 'set', 'headphone', 'major', 'issue', 'great', 'pc', 'gaming', 'music', 'go', 'immersion', 'noise', 'cancelling', 'great', 'make', 'little', 'bit', 'difference', 'basically', 'white', 'noise', 'aside', 'sound', 'quality', 'pretty', 'good', 'bass', 'nice', 'construction', 'seems', 'sturdy']",1
26542,"['work', 'awesome', 'advertised']",1
26555,"['nice', 'around', 'camera', 'price', 'purchased', 'year', 'old', 'use', 'around', 'house', 'vacation', 'opened', 'box', 'figured', 'even', 'got', 'home', 'work', 'easy', 'operate', 'control', 'not', 'come', 'sd', 'card', 'need', 'one', 'hand', 'already', 'bolted', 'go', 'cart', 'bike', 'footage', 'like', 'light', 'compact', 'come', 'bunch', 'accessory', 'use', 'like', 'case', 'come', 'thing', 'overlook', 'fact', 'sound', 'quality', 'not', 'great', 'case', 'case', 'way', 'better', 'since', 'planning', 'taking', 'fishing', 'trip', 'really', 'need', 'sound', 'make', 'video', 'whole', 'week', 'overall', 'beat', 'paying', 'hundred', 'dollar', 'name', 'brand', 'good', 'learner', 'u', 'really', 'enjoy', 'may', 'upgrade', 'future']",1
26566,"['value', 'product', 'every', 'way', 'sound', 'consistant', 'remote', 'exceptional', 'work', 'reliable']",1
26570,"['super', 'cool', 'speaker', 'easy', 'function']",1
26574,"['controller', 'amazing', 'piece', 'hardware', 'super', 'high', 'quality', 'great', 'tactile', 'feedback', 'however', 'way', 'expensive']",1
26578,"['great', 'price', 'perfect', 'printer', 'paper']",1
26597,"['absolutely', 'love', 'price', 'definitely', 'worth', 'easy', 'assemble']",1
26606,"['son', 'bought']",1
26620,['advertised'],1
26636,"['great', 'price']",1
26638,"['first', 'installed', 'older', 'car', 'no', 'bluetooth', 'capability', 'run', 'aux', 'jack', 'input', 'source', 'radio', 'thing', 'like', 'connects', 'immediately', 'iphone', 'without', 'interact', 'call', 'quality', 'really', 'good', 'people', 'hear', 'saying', 'tried', 'handsfree', 'device', 'no', 'one', 'ever', 'hear']",1
26641,"['love', 'item', 'already', 'day', 'quality', 'sound', 'everything', 'amazing', 'case', 'brought', 'great', 'color', 'soft', 'great', 'fit', 'airpods', 'definitely', 'would', 'recommend', 'item', 'friend']",1
26653,"['total', 'crap', 'returned', 'battery', 'hold', 'charge', 'failed', 'pairing']",1
26656,"['really', 'good', 'noise', 'cancellation', 'earbuds', 'realty', 'nice', 'worth', 'money', 'really', 'recommend']",1
26661,"['son', 'love', 'finally', 'play', 'pc', 'game', 'not', 'sure', 'mouse', 'change', 'color', 'figured', 'yet', 'key', 'board', 'bright', 'job']",1
26662,"['outstanding', 'product', 'easy', 'minute', 'install', 'excellent', 'instruction', 'turn', 'screwdriver', 'step', 'stool', 'successfully', 'install', 'product', 'without', 'issue', 'setting', 'wifi', 'simple']",1
26667,"['love', 'product']",1
26671,"['easy', 'put', 'together', 'looking', 'forward', 'use', 'good', 'quality']",1
26675,"['device', 'everything', 'android', 'auto', 'try', 'however', 'cannot', 'use', 'alexa', 'control', 'bluetooth', 'audio', 'connects', 'phone', 'play', 'music', 'want', 'device', 'bluetooth', 'ask', 'pause', 'skip', 'next', 'track', 'pretend', 'like', 'no', 'idea', 'talking', 'funny', 'time', 'echo', 'dot', 'home', 'trigger', 'car', 'noticed', 'pause', 'music', 'momentarily', 'hear', 'know', 'alexa', 'control', 'bluetooth', 'audio', 'yet', 'reason', 'support', 'feature', 'pretty', 'standard', 'feature', 'hand', 'free', 'car', 'command', 'echo', 'device', 'also', 'wish', 'could', 'read', 'notification', 'phone', 'announcement', 'like', 'android', 'auto', 'need', 'alexa', 'app', 'notification', 'read', 'permission', 'super', 'easy', 'android', 'theoretically', 'could', 'read', 'notification', 'phone', 'hopefully', 'amazon', 'would', 'consider', 'adding', 'recommendation', 'would', 'perfect']",1
26676,['good'],1
26681,"['sturdy', 'comfortable', 'perfect', 'online', 'learning']",1
26692,"['perfect', 'indoor', 'pool', 'speaker', 'project', 'great', 'sound', 'long', 'battery', 'life', 'suggest', 'keeping', 'charged', 'using', 'indoors', 'go', 'take', 'pool', 'pic', 'nic', 'fully', 'charged', 'ready', 'go']",1
26703,"['original', 'iphone', 'charger', 'wore', 'needed', 'replacement', 'wanted', 'something', 'durable', 'cost', 'arm', 'leg', 'charger', 'perfect', 'work', 'expected', 'charge', 'phone', 'fast', 'braided', 'nylon', 'durable', 'never', 'worry', 'cord', 'stripping', 'becoming', 'fire', 'electric', 'shock', 'hazard', 'like', 'cord', 'much', 'bought', 'two', 'additional', 'one', 'apple', 'device', 'home', 'couple', 'give', 'gift', 'highly', 'recommend', 'cord', 'need', 'replacement', 'charger', 'iphone', 'ipad', 'want', 'pay', 'ridiculous', 'amount']",1
26707,"['using', 'year', 'pretty', 'good', 'streaming', 'stick']",1
26710,"['arrived', 'time', 'described', 'thank']",1
26714,"['honest', 'nd', 'pair', 'st', 'pair', 'purse', 'purse', 'waa', 'stolen', 'replace', 'bought', 'wear', 'thw', 'gym', 'soon', 'ended', 'keeping', 'time']",1
26724,"['work', 'well', 'easy', 'use', 'good', 'value']",1
26729,"['two', 'bose', 'sound', 'system', 'tv', 'one', 'separate', 'subwoofer', 'built', 'good', 'sound', 'quality', 'easy', 'set', 'however', 'year', 'simply', 'stopped', 'working', 'would', 'not', 'turn', 'back', 'tried', 'see', 'type', 'fuse', 'however', 'nothing', 'like', 'bose', 'quality', 'sound', 'many', 'product', 'however', 'time', 'product', 'ended', 'big', 'disappointment', 'anyone', 'suggestion', 'may', 'try', 'besides', 'taking', 'back', 'bose', 'store', 'hour', 'home', 'open', 'suggestion']",1
26730,"['disfrutar', 'de', 'los', 'exclusivos', 'de', 'nintendo', 'desde', 'el', 'snes', 'no', 'habia', 'tenido', 'una', 'consola', 'de', 'nintendo', 'la', 'consola', 'e', 'buena', 'lo', 'malo', 'son', 'sus', 'joycon', 'en', 'algunos', 'juegos', 'que', 'tal', 'vez', 'sea', 'que', 'estoy', 'muy', 'acostumbrado', 'al', 'dualshock']",1
26764,"['cut', 'cord', 'couple', 'year', 'ago', 'using', 'firestick', 'ever', 'since', 'version', 'definitely', 'better', 'streaming', 'quality', 'love', 'control', 'tv', 'device', 'one', 'remote', 'great', 'product']",1
26766,"['like', 'compact', 'size', 'fact', 'setup', 'fast', 'easy', 'connection', 'alexa', 'auto', 'starting', 'car', 'also', 'quick', 'enough', 'really', 'dislike', 'fact', 'alexa', 'auto', 'seems', 'understand', 'command', 'lot', 'le', 'often', 'alexa', 'device', 'around', 'house']",1
26769,"['headset', 'pretty', 'awesome', 'buck', 'hear', 'clearly', 'no', 'issue', 'communicating', 'gaming', 'using', 'headset', 'xbox']",1
26776,"['great', 'product', 'love', 'backlit', 'keyboard']",1
26783,"['got', 'earbuds', 'month', 'ago', 'worked', 'great', 'sound', 'quality', 'top', 'notch', 'wireless', 'ear', 'bud', 'changing', 'smallest', 'ear', 'piece', 'stay', 'ear', 'perfectly', 'battery', 'life', 'quite', 'good', 'comparison', 'big', 'earbuds', 'charging', 'ear', 'bud', 'extremely', 'quick', 'well', 'couple', 'thing', 'like', 'took', 'one', 'case', 'every', 'would', 'go', 'pairing', 'mode', 'forcing', 'go', 'bluetooth', 'setting', 'reconnect', 'earbuds', 'manually', 'month', 'getting', 'left', 'earbud', 'not', 'stay', 'turned', 'even', 'inside', 'case', 'randomly', 'connects', 'phone', 'nearby', 'also', 'get', 'message', 'pretty', 'often', 'say', 'connection', 'lost', 'disconnecting', 'phone', 'galaxy', 'bud', 'wife', 'us', 'never', 'issue', 'get', 'pay']",1
26794,"['price', 'perfect', 'daily', 'use', 'printer', 'fax', 'paper']",1
26803,['great'],1
26810,"['no', 'one', 'controller', 'die', 'one', 'charging', 'also', 'no', 'swapping', 'cable', 'back', 'forth', 'great', 'investment', 'money']",1
26818,"['sound', 'pretty', 'good', 'play', 'one', 'link', 'party', 'mode', 'get', 'lot', 'feedback', 'one', 'usually', 'recommend', 'better', 'going', 'bose', 'no', 'problem', 'wish', 'get', 'bose', 'exchange', 'return', 'junk', 'ok', 'play', 'one', 'flip', 'flip']",1
26823,"['perfect', 'antenna', 'easy', 'installation', 'quick', 'set', 'additional', 'channel']",1
26829,"['reading', 'many', 'review', 'successful', 'installation', 'noting', 'helpful', 'tip', 'followed', 'installation', 'instruction', 'step', 'step', 'installed', 'tp', 'link', 'wifi', 'extender', 'garage', 'myq', 'opened', 'closed', 'garage', 'door', 'one', 'time', 'not', 'close', 'door', 'open', 'door', 'tried', 'suggested', 'solution', 'no', 'luck', 'beep', 'loudly', 'flash', 'eventually', 'error', 'great', 'idea', 'going', 'back', 'amazon']",1
26848,"['work', 'advertised', 'bluetooth', 'range', 'pretty', 'short', 'make', 'challenging', 'locate', 'power', 'outlet', 'close', 'lock', 'yet', 'not', 'glaringly', 'obvious']",1
26850,"['excellent', 'sound', 'system', 'tv', 'got', 'expected', 'bluetooth', 'connectivity', 'good', 'optical', 'cable', 'provided', 'though', 'not', 'work', 'tv', 'get', 'coaxial', 'cable', 'speaker', 'compact', 'excellent', 'sound', 'quality', 'universal', 'remote', 'work', 'fine', 'looking', 'addon', 'sound', 'enhancement', 'tv', 'good', 'choice', 'con']",1
26852,"['stick', 'long', 'bubble', 'every', 'reason', 'cheap', 'personally', 'buy']",1
26853,"['great', 'deal', 'paper', 'use', 'time', 'printing', 'husband', 'particular', 'always', 'printing', 'something', 'recommend', 'product', 'sure']",1
26854,"['greatest', 'aid', 'precious', 'toe', 'shin', 'installed', 'bedroom', 'leave', 'light', 'head', 'bed', 'per', 'safely', 'cover', 'also', 'installed', 'one', 'security', 'light', 'door', 'work', 'nd', 'shift', 'set', 'timer', 'always', 'get', 'home', 'rising', 'sun', 'unlike', 'save', 'great', 'deal', 'energy', 'bill']",1
26869,"['brought', 'speaker', 'traveling', 'beach', 'pool', 'area', 'work', 'great']",1
26899,"['easy', 'install', 'operates', 'really', 'awesome']",1
26915,"['return', 'window', 'closed', 'speaker', 'completely', 'stopped', 'playing', 'sound', 'except', 'voice', 'tried', 'connect', 'multiple', 'device', 'no', 'issue', 'speaker', 'would', 'not', 'play', 'sound', 'speaker', 'tried', 'different', 'music', 'service', 'still', 'no', 'sound', 'bad', 'product', 'example', 'tried', 'connect', 'unit', 'bedroom', 'morning', 'would', 'not', 'play', 'music', 'said', 'connected', 'turned', 'music', 'kept', 'coming', 'music', 'device', 'not', 'new', 'bose', 'speaker', 'since', 'said', 'charge', 'low', 'plugged', 'charger', 'still', 'would', 'connect', 'not', 'play', 'music', 'unpaired', 'tried', 'another', 'device', 'least', 'attempt', 'option', 'music', 'never', 'played', 'speaker', 'turned', 'decided', 'try', 'something', 'else', 'minute', 'later', 'turned', 'device', 'completely', 'charged', 'turned', 'said', 'medium', 'charge', 'turned', 'full', 'charge', 'minute', 'later', 'charge', 'went', 'medium', 'no', 'explanation', 'not', 'buy', 'device', 'defective']",1
26920,"['good', 'quality', 'impressed']",1
26931,"['highly', 'recommend', 'product', 'extremely', 'comfortable', 'ear', 'compact', 'carrying', 'charging', 'case', 'wireless', 'charging', 'capability', 'good', 'sound', 'quality', 'battery', 'life', 'also', 'discrete', 'appearance', 'one', 'minor', 'thing', 'noticed', 'not', 'get', 'loud', 'earbuds', 'especially', 'using', 'machine', 'lawnmower', 'make', 'sound', 'quality', 'best', 'bluetooth', 'earbuds', 'money']",1
26936,"['steal', 'thing', 'awesome', 'easy', 'hang', 'wall', 'grab', 'put', 'anywhere', 'else', 'house', 'super', 'easy', 'use', 'app', 'way', 'customize', 'notification', 'love', 'two', 'way', 'talk', 'feature', 'telling', 'daughter', 'get', 'back', 'bed', 'world', 'thing', 'no', 'idea', 'frickin', 'love', 'thing', 'miss', 'compared', 'traditional', 'baby', 'monitor', 'immediately', 'hearing', 'opposed', 'open', 'app', 'wait', 'second']",1
26958,"['terrible', 'marking', 'price']",1
26984,"['bought', 'used', 'good', 'earwax', 'earbuds', 'not', 'sanitary', 'going', 'keep', 'work', 'fine', 'discount', 'unprofessional']",1
26995,"['paper', 'fine', 'however', 'shipping', 'charge', 'cost', 'paper']",1
26999,"['overpriced', 'apple', 'product', 'cool', 'sleek', 'design', 'noise', 'cancelation', 'technology', 'good', 'quality']",1
27021,"['problem', 'others', 'not', 'get', 'loud', 'enough', 'working', 'need', 'music', 'loud', 'else', 'cannot', 'concentrate', 'get', 'head']",1
27039,"['easy', 'install', 'longest', 'cord', 'ever', 'pick', 'channel']",1
27044,"['would', 'given', 'start', 'since', 'truly', 'wonderful', 'computer', 'getting', 'star', 'paid', 'day', 'shipping', 'no', 'reason', 'arrived', 'normal', 'shipping', 'day']",1
27060,"['easy', 'install', 'would', 'buy', 'sure', 'think', 'took', 'u', 'minute', 'install', 'work', 'wonderfully']",1
27079,"['headphone', 'work', 'great', 'gift', 'year', 'old', 'love', 'sound', 'quality', 'headset', 'great', 'job', 'immersing', 'game', 'also', 'plan', 'use', 'virtual', 'learning', 'home', 'headphone', 'great', 'job', 'eliminate', 'noise', 'around', 'school']",1
27098,"['bought', 'son', 'birthday', 'let', 'go', 'stuff', 'really', 'liked', 'lighting', 'not', 'novice', 'led', 'lighting', 'obnoxiously', 'bright', 'especially', 'side', 'head', 'leary', 'first', 'picture', 'playing', 'fortnite', 'late', 'dark', 'room', 'really', 'great', 'job', 'making', 'light', 'bright', 'not', 'obnoxious', 'glow', 'bright', 'enough', 'cool', 'not', 'squint', 'bright', 'ok', 'enough', 'light', 'sound', 'good', 'could', 'still', 'hear', 'youngest', 'son', 'background', 'yelling', 'distract', 'game', 'put', 'asassins', 'creed', 'rely', 'sound', 'coming', 'certain', 'direction', 'headset', 'performed', 'well', 'much', 'better', 'earbuds', 'using', 'comfort', 'good', 'soft', 'squeeze', 'head', 'tad', 'hot', 'granted', 'big', 'head', 'may', 'factor', 'haha', 'like', 'see', 'maybe', 'bit', 'longer', 'cord', 'overall', 'price', 'surprised', 'get', 'nice', 'headset', 'oldest', 'son', 'want', 'one', 'think', 'might', 'want', 'one', 'feel', 'cheap', 'plasticky', 'either', 'still', 'reading', 'think', 'find', 'better', 'headset', 'price', 'definitely', 'recommend']",1
27110,"['thing', 'awesome', 'st', 'gen', 'show', 'kitchen', 'look', 'good', 'put', 'show', 'bedroom', 'look', 'amazing', 'high', 'tech', 'elegant', 'work', 'much', 'better', 'echo', 'dot', 'replaced', 'see', 'weather', 'news', 'getting', 'bed', 'awesome', 'deal', 'got', 'buy', 'one', 'get', 'one', 'worth']",1
27132,"['battery', 'life', 'suck', 'speaker', 'last', 'hour', 'without', 'totally', 'dead', 'second', 'one', 'purchased', 'want', 'running', 'day', 'need', 'plugged', 'kind', 'defeat', 'purpose', 'portable', 'cheapo', 'bluetooth', 'portable', 'speaker', 'last', 'day', 'even', 'running', 'hour', 'per', 'day']",1
27134,"['bought', 'two', 'work', 'great', 'good', 'price', 'fast', 'delivery', 'con', 'put', 'phone', 'center', 'not', 'charge', 'suppose', 'wireless', 'charge', 'like', 'convenient', 'save', 'port', 'wearing', 'charge', 'fast']",1
27146,"['absolutely', 'love', 'new', 'flip', 'great', 'sound', 'beat', 'price']",1
27149,['amazing'],1
27153,['great'],1
27162,"['installed', 'least', 'tv', 'wall', 'mount', 'far', 'easiest', 'best', 'priced']",1
27165,['excellent'],1
27170,"['great', 'product', 'microphone', 'could', 'better', 'overall', 'great', 'sound', 'easy', 'use', 'easy', 'pair', 'hold', 'charge', 'little', 'bit', 'trouble', 'voice', 'activation', 'still', 'highly', 'recommend']",1
27174,"['arrived', 'stateside', 'want', 'sign', 'cable', 'contract', 'overseas', 'year', 'however', 'lot', 'easier', 'thought', 'hookup', 'know', 'quality', 'going', 'great', 'easy', 'plug', 'play', 'surprise', 'got', 'channel', 'area', 'thanks', 'gb']",1
27188,"['great', 'far', 'little', 'le', 'flexible', 'regular', 'plastic', 'cord', 'hopefully', 'hold', 'longer']",1
27189,"['work', 'great']",1
27199,"['small', 'sleek', 'take', 'much', 'space', 'entertainment', 'center', 'huge', 'bonus', 'plus', 'right', 'play', 'station', 'charge', 'pretty', 'quickly', 'definitely', 'recommend']",1
27215,"['keep', 'buy', 'cable', 'keep', 'breaking', 'one', 'lasted', 'pleased']",1
27225,"['worked', 'available', 'activate', 'minute']",1
27231,"['perfect', 'absolutely', 'buy', 'people']",1
27234,"['picked', 'asus', 'mb', 'originally', 'corsair', 'vengeance', 'ram', 'got', 'ram', 'mobo', 'quickly', 'kept', 'date', 'pushed', 'back', 'cancelled', 'got', 'better', 'delivery', 'time', 'also', 'remove', 'worry', 'update', 'bios', 'would', 'work', 'got', 'day', 'later', 'put', 'together', 'coolermaster', 'hyper', 'already', 'bios', 'date', 'nice', 'seeing', 'ghz', 'short', 'ghz', 'good', 'ram', 'instead', 'youtube', 'search', 'found', 'bios', 'adjustment', 'get', 'rated', 'mhz', 'ram', 'happier', 'replaced', 'gave', 'wife', 'overclocked', 'unbranded', 'mobo', 'also', 'bought', 'yr', 'warranty', 'cpu', 'mobo', 'case', 'mobo', 'ram', 'cpu', 'everything', 'else', 'laying', 'around', 'really', 'beat', 'ryzen', 'price', 'performance', 'availability', 'update', 'occasionally', 'seeing', 'ghz', 'not', 'overclock', 'niiice']",1
27238,"['device', 'great', 'crisp', 'clear', 'picture', 'channel', 'thought', 'would', 'able', 'watch', 'love', 'great', 'deal']",1
27245,"['best', 'controller', 'switch', 'comfortable', 'responsive', 'durable', 'thing', 'wish', 'headphone', 'jack']",1
27252,"['bough', 'unable', 'use']",1
27265,"['great', 'product']",1
27272,"['okay', 'price', 'not', 'bassy', 'kinda', 'clock', 'radio', 'sound', 'still', 'sound', 'better', 'phone', 'speaker', 'use', 'work', 'cheap', 'worry', 'getting', 'broken', 'yes', 'small', 'speaker', 'lot', 'bass', 'sony', 'set', 'sound', 'awesome', 'considering', 'price', 'not', 'bad']",1
27276,"['want', 'enter', 'credit', 'card', 'playstation', 'console', 'kid', 'download', 'buy', 'bunch', 'crap', 'solution', 'code', 'delivered', 'right', 'away', 'quick', 'easy', 'card', 'safe', 'hacker', 'kid']",1
27287,['like'],1
27296,"['easy', 'use', 'needed', 'first', 'time', 'photography', 'class', 'never', 'worked', 'one', 'one', 'came', 'zero', 'instruction', 'came', 'case', 'easy', 'understand', 'not', 'need', 'instruction', 'superrr', 'durable', 'lightweight']",1
27298,"['tripod', 'great', 'product', 'great', 'price', 'sturdy', 'easy', 'manipulate', 'come', 'thing', 'old', 'tripod', 'expensive', 'one', 'not', 'carrying', 'case', 'hook', 'hanging', 'handle', 'carrying', 'level', 'quick', 'release', 'plate', 'use', 'time', 'yet', 'fail']",1
27306,"['waited', 'review', 'come', 'instead', 'pre', 'ordering', 'trusted', 'ring', 'would', 'make', 'new', 'outdoor', 'camera', 'better', 'one', 'replacing', 'camera', 'no', 'motion', 'zone', 'one', 'set', 'sensitivity', 'seems', 'joke', 'cannot', 'get', 'alert', 'person', 'walking', 'driveway', 'foot', 'away', 'get', 'notified', 'car', 'going', 'street', 'foot', 'away', 'not', 'buy', 'camera', 'since', 'motion', 'zone', 'way', 'tune', 'camera', 'specific', 'location', 'terrible', 'either', 'send', 'back', 'hope', 'ring', 'put', 'update', 'zone']",1
27316,"['wanted', 'tell', 'much', 'love', 'hdtv', 'antenna', 'ordered', 'amazon', 'friend', 'recommended', 'amplified', 'digital', 'indoor', 'hdtv', 'antenna', 'husband', 'two', 'get', 'excellent', 'reception', 'antenna', 'took', 'no', 'time', 'hook', 'able', 'watch', 'local', 'channel', 'including', 'nbc', 'direct', 'tv', 'never', 'able', 'provide', 'u', 'recommended', 'hdtv', 'antenna', 'many', 'friend', 'family', 'thank', 'quality', 'product']",1
27322,"['purchase', 'power', 'dash', 'cam', 'use', 'work', 'perfect', 'record', 'many', 'hour', 'video', 'gb', 'also', 'allows', 'store', 'lot', 'video', 'without', 'recycle', 'get', 'new', 'card', 'every', 'time', 'would', 'buy']",1
27325,"['star', 'crappy', 'customer', 'service', 'would', 'not', 'register', 'account', 'chat', 'kept', 'passing', 'around', 'different', 'agent', 'hour', 'told', 'return', 'buy', 'new', 'one', 'could', 'not', 'exchange', 'returning', 'buying', 'new', 'one', 'im', 'not', 'eligible', 'promo', 'kept', 'getting', 'passed', 'around', 'different', 'agent', 'india', 'philippine', 'no', 'help']",1
27330,"['easy', 'install', 'use', 'integration', 'alexa', 'make', 'even', 'better']",1
27333,"['love', 'product']",1
27367,"['grandson', 'love']",1
27377,"['great', 'value']",1
27387,"['awesome', 'deal']",1
27403,"['besides', 'pretty', 'name', 'trust', 'catch', 'fire', 'function', 'expected', 'use', 'd', 'read', 'write', 'speed', 'sufficient', 'purpose']",1
27418,"['not', 'bad']",1
27427,"['pro', 'get', 'prove', 'friend', 'co', 'worker', 'made', 'newest', 'greatest', 'hip', 'apple', 'product']",1
27429,"['product', 'exactly', 'say', 'son', 'easily', 'installed', 'coolest', 'love', 'love', 'fact', 'set', 'timer', 'make', 'sure', 'run', 'night', 'fall', 'asleep', 'great', 'product']",1
27440,"['love', 'controller', 'using', 'since', 'got', 'worth', 'couple', 'dollar', 'think', 'worth', 'moment', 'problem']",1
27442,"['not', 'work', 'sound', 'minute', 'quality', 'poor', 'like', 'someone', 'glued', 'bose', 'logo', 'idk', 'went', 'downhill', 'unworthy', 'bose', 'logo']",1
27460,"['really', 'love', 'product']",1
27463,"['happy', 'purchase']",1
27469,"['first', 'everything', 'seemed', 'fine', 'tab', 'key', 'occasionally', 'stick', 'causing', 'screen', 'flip', 'additionally', 'connected', 'keyboard', 'mouse', 'set', 'stop', 'wifi', 'working', 'second', 'plug', 'drop', 'second', 'disconnect', 'wifi', 'pick', 'immediately', 'edit']",1
27478,"['despite', 'gurantee', 'receive', 'working', 'product', 'item', 'given', 'broken', 'one', 'ear', 'bud', 'not', 'work', 'stacticy', 'not', 'good', 'quality', 'displeased', 'product']",1
27512,"['bought', 'cable', 'hook', 'pc', 'led', 'tv', 'cable', 'work', 'great', 'no', 'issue', 'great', 'connection', 'priced', 'right', 'zero', 'issue', 'picture', 'sound', 'clarity']",1
27518,"['arrived', 'quickly', 'easy', 'install', 'make', 'adjustment', 'highly', 'recommend']",1
27519,"['gift', 'no', 'issue', 'product']",1
27520,"['although', 'may', 'find', 'expensive', 'recently', 'upgraded', 'apple', 'earpods', 'glad', 'around', 'better', 'earpod', 'clarity', 'noise', 'cancellation', 'ability', 'feel', 'snugly', 'fit', 'like', 'noise', 'transparency', 'feature', 'convenient', 'remove', 'pod', 'hear', 'surrounding', 'also', 'finally', 'wirelessly', 'charge', 'qi', 'charger', 'gave', 'away', 'old', 'sister', 'regret', 'upgrading']",1
27527,"['got', 'speaker', 'bday', 'gift', 'sister', 'love', 'color', 'great', 'sound', 'quality', 'even', 'better', 'use', 'pool', 'day', 'clean', 'around', 'house', 'easy', 'connect', 'via', 'bluetooth', 'user', 'friendly']",1
27531,"['best', 'thing']",1
