,comment,stars
187789,"['nd', 'unit', 'first', 'one', 'lasted', 'month', 'august', 'would', 'not', 'replace', 'free', 'charge', 'back', 'unit', 'month', 'forced', 'fork', 'money', 'new', 'one', 'would', 'start', 'giving', 'disconnection', 'message', 'august', 'app', 'followed', 'not', 'even', 'powering', 'plug', 'every', 'plug', 'light', 'would', 'solid', 'red', 'unit', 'basically', 'died', 'warned', 'buying', 'last', 'long', 'time', 'month', 'purchase', 'new']",2
187802,"['know', 'august', 'smart', 'lock', 'always', 'rated', 'best', 'industry', 'not', 'close', 'best', 'concept', 'great', 'lock', 'would', 'reliable', 'picking', 'celll', 'phone', 'signal', 'blu', 'tooth', 'signal', 'arriving', 'home', 'august', 'smart', 'connect', 'attacment', 'reviewing', 'set', 'august', 'smart', 'connect', 'perfectly', 'per', 'manufacturer', 'also', 'close', 'august', 'smart', 'door', 'lock', 'wi', 'router', 'box', 'within', 'six', 'foot', 'august', 'smart', 'connect', 'even', 'getting', 'solid', 'good', 'connection', 'signal', 'router', 'smart', 'lock', 'unfortunatly', 'arrive', 'home', 'front', 'door', 'recognizes', 'iphone', 'plus', 'soon', 'iphonex', 'signal', 'roughly', 'half', 'time', 'automatically', 'opening', 'august', 'smart', 'lock', 'series', 'two', 'not', 'huge', 'fan', 'entire', 'august', 'smart', 'lock', 'august', 'smart', 'connect', 'main', 'reason', 'bought', 'lock', 'never', 'use', 'key', 'longer', 'date', 'not', 'seem', 'working', 'lot', 'money', 'spend', 'august', 'smart', 'lock', 'august', 'connect', 'not', 'going', 'work', 'advertised', 'find', 'far', 'not', 'one', 'complaint']",2
187816,"['cool', 'idea', 'past', 'year', 'device', 'rarely', 'work', 'hour', 'time', 'set', 'since', 'late', 'year', 'ownership', 'device', 'regularly', 'disconnect', 'wifi', 'despite', 'foot', 'full', 'wifi', 'node', 'work', 'good', 'reliability', 'huge', 'knock', 'device', 'price', 'used', 'security']",2
187819,"['range', 'pretty', 'poor', 'literally', 'connected', 'eight', 'foot', 'doorbell', 'connection', 'extremely', 'frustrating', 'use', 'especially', 'outside', 'door', 'trying', 'connect', 'feel', 'device', 'enough', 'power', 'connect', 'direct', 'line', 'sight', 'due', 'power', 'source', 'every', 'disappointed', 'design', 'lack', 'consistency', 'product', 'connect', 'ship', 'back', 'amazon']",2
187826,"['le', 'ft', 'lock', 'perhaps', 'ft', 'away', 'app', 'consistently', 'show', 'inconsistent', 'signal', 'strength', 'feedback', 'see', 'image', 'sometimes', 'show', 'good', 'ble', 'signal', 'sometimes', 'poor', 'somethings', 'great', 'randomness', 'inconsistency', 'give', 'impression', 'cheap', 'component', 'price', 'unique', 'functionality', 'leaf', 'lot', 'wish']",2
187831,"['one', 'lock', 'bother', 'look', 'elsewhere', 'support', 'one', 'one', 'lock', 'pairing', 'poor', 'design', 'plus', 'even', 'place', 'bridge', 'within', 'foot', 'still', 'show', 'poor', 'signal', 'two', 'star', 'indicate', 'product', 'work', 'fine', 'intended', 'use', 'lock', 'bridge', 'even', 'though', 'bluetooth', 'signal', 'strength', 'poor']",2
187845,"['signal', 'get', 'killed', 'metal', 'cover', 'august', 'lock', 'magnetic', 'metal', 'plate', 'case', 'guessing', 'bench', 'tested', 'radio', 'thing', 'next', 'lock', 'piece', 'put', 'foot', 'away', 'get', 'bad', 'signal', 'regardless', 'orientation', 'removing', 'metal', 'cover', 'plate', 'august', 'lock', 'signal', 'strength', 'shoot', 'previous', 'built', 'lock', 'strong', 'keep', 'bluetooth', 'signal', 'replacing', 'metal', 'cover', 'printed', 'one', 'see', 'signal', 'stay', 'nice', 'lock', 'nice']",2
187857,"['still', 'mystified', 'august', 'lock', 'doorbell', 'cam', 'work', 'consistently', 'connect', 'required', 'get', 'two', 'piece', 'equipment', 'work', 'together', 'installation', 'work', 'great', 'four', 'day', 'many', 'people', 'posted', 'similar', 'comment', 'starting', 'day', 'nothing', 'mean', 'nothing', 'get', 'work', 'consistently', 'mine', 'worked', 'early', 'morning', 'late', 'night', 'every', 'never', 'worked', 'mid', 'day', 'never', 'scary', 'thing', 'door', 'would', 'unlock', 'unbidden', 'odd', 'time', 'day', 'night', 'no', 'notice', 'charge', 'august', 'tech', 'support', 'hour', 'time', 'wasted', 'trying', 'get', 'equipment', 'work']",2
187871,"['work', 'time', 'not', 'reliable', 'enough', 'dependable', 'use', 'totally', 'unacceptable', 'security', 'device', 'five', 'foot', 'august', 'outlet', 'door', 'handle', 'height', 'strong', 'wifi', 'signal', 'no', 'power', 'issue', 'every', 'often', 'loos', 'connection', 'blinking', 'red', 'time', 'simple', 'power', 'cycle', 'restores', 'not', 'acceptable', 'lock', 'controller', 'whose', 'sole', 'purpose', 'work', 'home', 'need', 'work', 'not', 'send', 'back', 'hoping', 'something', 'update', 'repair', 'work', 'great']",2
187879,"['moved', 'apartment', 'worked', 'good', 'moved', 'new', 'house', 'unreliable', 'le', 'foot', 'door', 'lock', 'bluetooth', 'feature', 'bad', 'even', 'last', 'apartment', 'need', 'firmware', 'update', 'something', 'auto', 'unlock', 'smart', 'lock', 'make', 'purchase', 'lock', 'worth', 'price', 'connect', 'device', 'need', 'fixed']",2
187887,"['could', 'never', 'get', 'work', 'contacted', 'august', 'support', 'several', 'time', 'issue', 'never', 'got', 'good', 'response', 'concept', 'good', 'one', 'august', 'still', 'work', 'programming', 'think', 'ended', 'selling', 'someone', 'else', 'using', 'keypad', 'lock', 'instead', 'work', 'no', 'need', 'worry', 'trusted', 'friend', 'get', 'house', 'need']",2
187888,"['listened', 'review', 'bought', 'device', 'need', 'practically', 'next', 'august', 'lock', 'order', 'get', 'bluetooth', 'signal', 'even', 'rarely', 'able', 'get', 'open', 'close', 'remotely', 'disappointing', 'ended', 'returning', 'wait', 'upgrade', 'entire', 'august', 'lock', 'point']",2
187920,"['would', 'nice', 'could', 'connect', 'multiple', 'lock', 'outside', 'door', 'house', 'august', 'dead', 'bolt', 'lock', 'trying', 'upgrade', 'smart', 'home', 'security', 'annoying', 'spent', 'much', 'lock', 'able', 'pair', 'one', 'absolutely', 'ridiculous', 'might', 'return', 'everything', 'look', 'something', 'else', 'isnt', 'need']",2
187929,"['first', 'purchased', 'august', 'smart', 'lock', 'spending', 'minute', 'phone', 'service', 'tech', 'told', 'u', 'defective', 'returned', 'got', 'working', 'replacement', 'realized', 'one', 'person', 'could', 'remote', 'lock', 'access', 'bought', 'wi', 'fi', 'bridge', 'wife', 'could', 'provide', 'remote', 'unlocking', 'access', 'iphones', 'spending', 'minute', 'another', 'service', 'tech', 'told', 'u', 'unit', 'defective', 'replace', 'not', 'going', 'replace', 'originally', 'avoided', 'buying', 'ipad', 'would', 'also', 'provide', 'wi', 'fi', 'feature', 'wanted', 'plus', 'expense', 'trying', 'avoid', 'due', 'poor', 'august', 'product', 'quality', 'not', 'tech', 'service', 'no', 'longer', 'buy', 'product', 'quality', 'improves', 'buy', 'ipad', 'instead']",2
187931,"['work', 'reeeeaaaallly', 'close', 'august', 'lock', 'work', 'reeeeeaallly', 'close', 'wifi', 'even', 'sometimes', 'work', 'say', 'door', 'locked', 'locked', 'door', 'ill', 'get', 'home', 'unlocked', 'rely', 'lock', 'door', 'remotely', 'sent', 'email', 'problem', 'heard', 'back', 'august', 'cheap', 'not', 'worth']",2
187933,"['got', 'august', 'connect', 'already', 'using', 'homekit', 'unlock', 'august', 'lock', 'lock', 'homekit', 'worked', 'flawlessly', 'unlock', 'single', 'press', 'month', 'later', 'decided', 'get', 'august', 'connect', 'thinking', 'would', 'hasten', 'speed', 'unlocking', 'bad', 'move', 'actually', 'took', 'second', 'longer', 'homekit', 'second', 'lock', 'pair', 'august', 'lock']",2
187943,"['getting', 'wifi', 'work', 'bad', 'fairly', 'straightforward', 'wifi', 'bluetooth', 'network', 'device', 'kludgy', 'method', 'connect', 'lock', 'network', 'possible', 'august', 'failed', 'right', 'warranty', 'mine', 'also', 'sent', 'lot', 'status', 'app', 'think', 'much', 'chewed', 'set', 'battery', 'ever', 'day', 'give', 'higher', 'rating', 'behind', 'time', 'failing', 'year', 'pretty', 'poor', 'reliability']",2
187948,"['idea', 'great', 'implementation', 'terrible', 'one', 'job', 'august', 'connect', 'err', 'connect', 'despite', 'directly', 'next', 'lock', 'literally', 'foot', 'away', 'bluetooth', 'signal', 'incredibly', 'week', 'also', 'work', 'take', 'long', 'time', 'remote', 'lock', 'unlock', 'second']",2
187949,"['lock', 'wifi', 'compatibility', 'included', 'also', 'nearly', 'impossible', 'set', 'android', 'fortunately', 'iphone', 'set']",2
187957,"['easy', 'connect', 'first', 'time', 'house', 'however', 'leave', 'supposed', 'able', 'connect', 'anywhere', 'pull', 'time', 'app', 'may', 'show', 'time', 'time', 'spin', 'say', 'connecting', 'never', 'connects', 'make', 'sound', 'good', 'description', 'work', 'like', 'say', 'disappointed']",2
187958,"['know', 'product', 'keep', 'disconnecting', 'every', 'week', 'sync', 'back', 'router', 'door', 'lock', 'not', 'dependable', 'annoying', 'need', 'sync']",2
187965,"['nice', 'addition', 'smart', 'lock', 'give', 'ability', 'unlock', 'door', 'remotely', 'reason', 'take', 'long', 'time', 'send', 'command', 'lock', 'take', 'almost', 'second', 'connect', 'lock', 'show', 'status', 'second', 'send', 'lock', 'unlock', 'command', 'lock', 'using', 'bluetooth', 'without', 'bridge', 'command', 'sent', 'almost', 'instantly']",2
187969,"['mine', 'quit', 'working', 'five', 'month', 'flash', 'red', 'every', 'time', 'try', 'use', 'unplugged', 'tried', 'reconfigure', 'respond', 'app', 'nice', 'lasted', 'worked', 'google', 'home', 'garage', 'albeit', 'little', 'sluggish', 'lock', 'unlock']",2
188001,"['bridge', 'easy', 'set', 'really', 'need', 'plugged', 'near', 'door', 'documentation', 'say', 'le', 'foot', 'away', 'outlet', 'close', 'door', 'still', 'worked', 'noticeable', 'delay', 'compared', 'using', 'bluetooth']",2
188003,"['used', 'one', 'lock', 'take', 'wall', 'socket', 'something', 'integrated', 'lock', 'first', 'place']",2
188030,"['still', 'remotely', 'lock', 'unlock', 'august', 'lock', 'without', 'bridge', 'set', 'homekit', 'homepod', 'find', 'information', 'yourube', 'online', 'though', 'kind', 'wasting', 'something', 'redundant']",2
188046,"['expensive', 'one', 'lock', 'connected', 'husband', 'bought', 'another', 'one', 'second', 'lock', 'smart', 'lock', 'bridge', 'upgrading', 'also', 'iphone', 'seems', 'work', 'better', 'android']",2
188051,"['would', 'awesome', 'could', 'connect', 'bridge', 'every', 'smart', 'lock', 'unfortunately', 'august', 'expects', 'purchase', 'bridge', 'every', 'single', 'august', 'lock', 'ridiculous', 'wish', 'would', 'researched', 'little', 'prior', 'purchasing', 'lock']",2
188069,"['august', 'connect', 'module', 'plugged', 'next', 'door', 'within', 'foot', 'august', 'smartlock', 'yet', 'august', 'system', 'say', 'trouble', 'connecting', 'due', 'weak', 'bluetooth', 'signal', 'come']",2
188072,"['never', 'worked', 'well', 'device', 'mounted', 'foot', 'wifi', 'access', 'point', 'foot', 'lock', 'fails', 'regularly', 'terribly', 'built', 'device']",2
188086,"['unless', 'august', 'connect', 'line', 'sight', 'router', 'experience', 'disconnect', 'radio', 'thing', 'could', 'better', 'much', 'better', 'look', 'like', 'august', 'home', 'cut', 'corner', 'one']",2
188127,"['unreliable', 'connectivity', 'always', 'issue', 'work', 'day', 'not', 'others', 'rely', 'time', 'useless', 'use', 'case', 'hoping', 'solve', 'purchase']",2
188149,"['love', 'lock', 'connect', 'sitting', 'foot', 'lock', 'yet', 'bluetooth', 'connection', 'often', 'poor']",2
188155,"['product', 'not', 'totally', 'work', 'advertised', 'month', 'year', 'auto', 'unlock', 'approach', 'house', 'never', 'worked', 'manufacturer', 'totally', 'unresponsive', 'keypad', 'camera', 'constantly', 'run', 'battery', 'bluetooth', 'connection', 'flacky']",2
188185,"['easy', 'install', 'great', 'concept', 'bad', 'not', 'work', 'time', 'would', 'say', 'time', 'not', 'unlock', 'pin', 'entering', 'pin', 'hear', 'mechanic', 'fails', 'unlock', 'sometimes', 'take', 'couple', 'time', 'trying']",2
188201,"['item', 'look', 'great', 'outside', 'work', 'well', 'expect', 'no', 'matter', 'close', 'door', 'wifi', 'router', 'signal', 'really', 'weak', 'august', 'app', 'becomes', 'really', 'slow', 'wi', 'fi', 'bridge', 'initiated', 'wanted', 'make', 'access', 'convenient', 'apparently', 'not', 'work']",2
188245,"['easy', 'install', 'pair', 'reason', 'work', 'phone', 'not', 'work', 'wife', 'phone', 'similar', 'android', 'based', 'phone']",2
188258,"['take', 'forever', 'connect', 'lock', 'normally', 'much', 'faster', 'pull', 'key', 'use', 'gave', 'star', 'convenient', 'see', 'status', 'lock', 'remotely', 'even', 'take', 'second', 'minute', 'sometimes', 'even', 'minute', 'connect', 'pretty', 'sad', 'lock', 'located', 'le', 'foot', 'connect', 'wifi', 'bridge']",2
188297,"['accessory', 'could', 'not', 'get', 'stable', 'connection', 'keep', 'getting', 'disconnected']",2
188324,"['idea', 'great', 'reality', 'not', 'two', 'connects', 'two', 'different', 'property', 'fail', 'tied', 'august', 'property', 'able', 'use', 'property']",2
188328,"['poor', 'bluetooth', 'connection', 'smart', 'lock', 'despite', 'line', 'sight', 'within', 'meter', 'lock', 'recommend', 'take', 'forever', 'connect', 'basically', 'unusable', 'rarely', 'useful', 'let', 'someone', 'remotely', 'anyway']",2
188331,"['tech', 'support', 'non', 'exist', 'not', 'connect', 'new', 'phone', 'key', 'pad', 'dose', 'work']",2
188336,"['nd', 'generation', 'august', 'lock', 'equivalent', 'rd', 'generation', 'latest', 'august', 'lock', 'pro', 'come', 'august', 'connect', 'bought', 'august', 'lock', 'nd', 'generation', 'soon', 'found', 'apple', 'homekit', 'compatible', 'august', 'lock', 'give', 'star', 'previously', 'august', 'made', 'latest', 'update', 'least', 'star', 'would', 'would', 'lock', 'unlock', 'app', 'automatically', 'approaching', 'house', 'within', 'range', 'set', 'connect', 'time', 'would', 'time', 'using', 'wifi', 'connected', 'apple', 'tv', 'ipad', 'permanently', 'stay', 'home', 'use', 'module', 'sometimes', 'would', 'lose', 'connection', 'would', 'wait', 'connect', 'would', 'connect', 'would', 'work', 'within', 'would', 'unlock', 'lock', 'door', 'time', 'using', 'bluetooth', 'reason', 'telling', 'software', 'update', 'either', 'august', 'io', 'relocating', 'apple', 'tv', 'basement', 'able', 'connect', 'august', 'lock', 'unlock', 'lock', 'door', 'time', 'definitely', 'not', 'good', 'talking', 'august', 'lock', 'first', 'not', 'connect', 'thought', 'due', 'moving', 'apple', 'tv', 'bought', 'needed', 'closer', 'connection', 'device', 'august', 'lock', 'got', 'august', 'connect', 'thinking', 'would', 'help', 'unfortunately', 'learned', 'not', 'literally', 'waste', 'money', 'setup', 'august', 'connect', 'like', 'away', 'august', 'lock', 'outlet', 'closest', 'wall', 'kept', 'disconnecting', 'know', 'looked', 'setting', 'wifi', 'said', 'great', 'connection', 'bluetooth', 'said', 'poor', 'connection', 'reached', 'august', 'said', 'install', 'august', 'connect', 'facing', 'august', 'lock', 'closest', 'outlet', 'le', 'away', 'ridiculous', 'bluetooth', 'not', 'ir', 'connector', 'like', 'remote', 'control', 'tv', 'connect', 'within', 'direction', 'even', 'wall', 'fact', 'told', 'thatade', 'realize', 'support', 'person', 'responding', 'no', 'idea', 'bluetooth', 'trained', 'better', 'escalated', 'matter', 'another', 'customer', 'support', 'agent', 'manager', 'responded', 'went', 'checklist', 'asked', 'wifi', 'said', 'whole', 'house', 'mesh', 'router', 'gb', 'connection', 'wifi', 'great', 'diagnose', 'bluetooth', 'said', 'not', 'august', 'connect', 'signal', 'lock', 'said', 'basically', 'got', 'okay', 'need', 'help', 'anything', 'else', 'really', 'no', 'hey', 'send', 'u', 'august', 'connevt', 'back', 'refund', 'money', 'send', 'u', 'lock', 'try', 'diagnose', 'better', 'let', 'send', 'new', 'one', 'make', 'sure', 'not', 'defective', 'nope', 'nothing', 'wished', 'apple', 'made', 'device', 'part', 'try', 'fix', 'thing', 'broken', 'make', 'thing', 'work', 'first', 'time', 'putting', 'marketplace', 'digress', 'apple', 'august', 'lock', 'wanted', 'buy', 'lock', 'around', 'house', 'recommend', 'others', 'think', 'current', 'state', 'hope', 'help', 'purchase', 'august', 'connect', 'even', 'august', 'lock', 'thinking', 'switching', 'another', 'lock', 'found', 'anything', 'else', 'want', 'yet', 'guess', 'hoping', 'august', 'fault', 'issue', 'fix', 'lock', 'focus', 'not', 'tying', 'come', 'new', 'product', 'sell', 'perfect', 'one', 'make', 'current', 'customer', 'happy']",2
188354,"['mine', 'connect', 'wifi', 'keep', 'getting', 'different', 'error', 'message', 'however', 'august', 'lock', 'accessible', 'apple', 'home', 'think', 'even', 'needed', 'anything']",2
188411,"['flaky', 'sometimes', 'work', 'great', 'usually', 'need', 'sometimes', 'restarting', 'app', 'work', 'time', 'unplug', 'connect', 'plug', 'back', 'even', 'go', 'back', 'pairing', 'operation', 'biggest', 'complaint', 'advertise', 'website', 'giving', 'remote', 'update', 'door', 'locked', 'unlocked', 'manual', 'basically', 'function', 'offer', 'remotely', 'check', 'lock', 'lock', 'unlock', 'lock', 'fail']",2
188418,"['work', 'exactly', 'advertised', 'unfortunately', 'take', 'long', 'time', 'get', 'status', 'lock', 'remotely', 'often', 'no', 'connectivity', 'would', 'say', 'minute', 'lag', 'get', 'lock', 'state', 'second', 'lag', 'toggle', 'lock', 'account', 'uptime']",2
188455,"['always', 'hoped', 'august', 'lock', 'would', 'reliably', 'lock', 'behind', 'unlock', 'approach', 'like', 'promotional', 'video', 'bluetooth', 'connection', 'august', 'lock', 'balky', 'time', 'sometimes', 'found', 'fiddling', 'phone', 'unlock', 'door', 'read', 'lot', 'balky', 'bluetooth', 'connection', 'august', 'lock', 'guess', 'one', 'since', 'working', 'reliably', 'said', 'self', 'bet', 'stable', 'wifi', 'connection', 'would', 'robust', 'bought', 'wifi', 'bridge', 'ala', 'make', 'trick', 'august', 'app', 'wifi', 'icon', 'appears', 'upper', 'right', 'opt', 'connect', 'lock', 'remotely', 'indeed', 'anywhere', 'long', 'delay', 'app', 'attempt', 'locate', 'connect', 'app', 'hit', 'connect', 'remotely', 'count', 'able', 'see', 'lock', 'not', 'hoping']",2
188480,"['weak', 'bluetooth', 'le', 'foot', 'connect', 'lock', 'must', 'electrical', 'plug', 'near', 'area', 'run', 'extension', 'cord']",2
188483,"['great', 'product', 'stop', 'working', 'together', 'year', 'power', 'august', 'customer', 'service', 'offer', 'discount', 'buying', 'another', 'one', 'complete', 'joke']",2
188493,"['seem', 'help', 'still', 'get', 'geofencing', 'work', 'lock', 'unlock', 'via', 'internet']",2
188519,"['worked', 'year', 'died', 'steep', 'price', 'buy', 'twice']",2
188601,"['product', 'description', 'suggests', 'get', 'notified', 'another', 'user', 'house', 'unlocks', 'virtual', 'key', 'never', 'happend', 'get', 'alert', 'manual', 'unlocking']",2
188636,"['work', 'half', 'time']",2
188735,"['bought', 'two', 'two', 'august', 'smart', 'lock', 'able', 'set', 'first', 'ok', 'second', 'one', 'trying', 'connect', 'past', 'hour', 'get', 'extremely', 'frustrating', 'point', 'may', 'return', 'order', 'another', 'see', 'hardware', 'problem', 'specifically', 'happens', 'able', 'connect', 'device', 'hang', 'trying', 'sync', 'wifi', 'hang', 'minute', 'let', 'know', 'failed']",2
188819,"['got', 'could', 'manipulate', 'alexa', 'alexa', 'unlock', 'door', 'make', 'kinda', 'pointless']",2
188868,"['high', 'hope', 'improve', 'update', 'speed', 'limited', 'horrible', 'bluetooth', 'connectivity', 'august', 'lock', 'seems', 'like', 'server', 'issue', 'quite', 'often', 'star', 'idea', 'man', 'worth', 'purchase', 'would', 'think', 'could', 'walk', 'door', 'like', 'psy', 'gangnam', 'style', 'not', 'like', 'wile', 'coyote', 'trying', 'chase', 'roadrunner', 'mural', 'whack', 'door', 'still', 'locked']",2
188884,"['disappointed', 'reading', 'description', 'made', 'sound', 'like', 'gave', 'first', 'gen', 'lock', 'homekit', 'capability', 'not']",2
188892,"['iphone', 'apple', 'router', 'internet', 'work', 'great', 'device', 'work', 'time', 'mean', 'no', 'reliability', 'waste', 'money']",2
188927,"['connection', 'time', 'using', 'mobile', 'phone', 'slow', 'return']",2
188937,"['like', 'lock', 'seem', 'like', 'work', 'constantly', 'losing', 'connection', 'especially', 'need', 'seems', 'work', 'right', 'reset', 'loses', 'connection', 'within', 'hour']",2
188974,"['doesnt', 'work', 'well']",2
189009,"['time', 'work', 'bridge', 'unavailable', 'internet', 'connected', 'device', 'work', 'fine', 'remotely', 'one', 'never', 'work', 'shame', 'one', 'primary', 'reason', 'switched', 'august', 'smart', 'lock', 'disappointed', 'lack', 'performance', 'sending', 'back', 'immediately']",2
189164,"['allow', 'add', 'delete', 'pin', 'number', 'internet', 'need', 'bluetooth', 'range', 'access', 'feature', 'lock', 'price', 'extend', 'feature', 'internet']",2
189172,"['returned', 'mine', 'day', 'concept', 'good', 'product', 'not', 'ready', 'primetime', 'read', 'user', 'could', 'not', 'hold', 'network', 'connection', 'back', 'forth', 'august', 'decided', 'unreliable', 'commit', 'dollar', 'thanks', 'amazon', 'quick', 'refund']",2
189207,"['like', 'august', 'smart', 'lock', 'connected', 'wifi', 'make', 'great', 'using', 'ifttt', 'amazon', 'echo', 'conjunction', 'really', 'believe', 'wifi', 'built', 'lock', 'connect', 'able', 'communicate', 'multiple', 'lock']",2
189220,"['great', 'concept', 'remote', 'access', 'disconnect', 'every', 'couple', 'day', 'start', 'pairing', 'need', 'improvement', 'specially', 'stability', 'quickness']",2
189274,"['disappointed', 'no', 'iftt', 'integration', 'disappointed']",2
189304,"['not', 'work', 'like', 'suppose', 'door', 'unlock', 'inside', 'residence']",2
189315,"['disappointed', 'august', 'many', 'glitch', 'product', 'think', 'work', 'seamlessly', 'guess', 'tech', 'geek', 'still', 'glitch', 'fixed', 'bluetooth', 'connectivity', 'weak', 'wifi', 'connectivity', 'take', 'long', 'time', 'two', 'connection', 'speed', 'google', 'fiber', 'xfinity', 'mbps', 'speed', 'august', 'connect', 'sits', 'immediately', 'front', 'front', 'door', 'away', 'august', 'lock', 'away', 'xfinity', 'wifi', 'iphone', 'samsung', 'galaxy', 'bluetooth', 'fails', 'connect', 'device', 'bought', 'airbnb', 'rental', 'property', 'stopped', 'using', 'first', 'month', 'save', 'money', 'not', 'buy', 'set', 'prospective', 'airbnb', 'renter', 'really', 'disappointed']",2
189328,"['product', 'look', 'average', 'quality', 'product', 'american', 'connection', 'additionally', 'buy', 'adaptor']",2
189337,"['four', 'time', 'last', 'month', 'needed', 'unlock', 'door', 'road', 'app', 'report', 'scanning', 'lock', 'status', 'not', 'found', 'email', 'customer', 'service', 'conclude', 'server', 'problem', 'try', 'later', 'sure', 'enough', 'later', 'start', 'working', 'unreliable', 'nature', 'makesit', 'hard', 'trust', 'since', 'august', 'updated', 'firmware', 'lock', 'connect', 'bridge', 'reliability', 'way', 'way', 'not', 'remember', 'access', 'outside', 'failed', 'also', 'love', 'access', 'lock', 'via', 'siri', 'alexa', 'changing', 'review', 'start', 'start']",2
189373,"['bought', 'august', 'connect', 'could', 'control', 'august', 'smart', 'lock', 'remotely', 'work', 'eventually', 'take', 'forever', 'connect', 'lock', 'even', 'longer', 'actually', 'lock', 'unlock', 'feel', 'like', 'wifi', 'connectivity', 'built', 'start', 'nice', 'make', 'sure', 'locked', 'door', 'left', 'range', 'time', 'tried', 'unlock', 'door', 'advance', 'parking', 'car', 'getting', 'could', 'either', 'waited', 'till', 'got', 'closer', 'door', 'unlocked', 'beforehand', 'pull', 'key', 'unlock', 'door']",2
189378,"['bought', 'two', 'try', 'get', 'connectivity', 'august', 'lock', 'front', 'back', 'door', 'neither', 'worked', 'reliably', 'returned', 'one', 'tried', 'work', 'tech', 'support', 'get', 'reliable', 'door', 'working', 'tech', 'support', 'basically', 'said', 'move', 'closer', 'straight', 'front', 'door', 'well', 'closest', 'outlet', 'not', 'draping', 'extension', 'cord', 'across', 'living', 'room', 'electrical', 'work', 'get', 'closer', 'apparently', 'ft', 'straight', 'across', 'unobstructed', 'line', 'sight', 'good', 'enough']",2
189379,"['let', 'say', 'go', 'vacation', 'give', 'access', 'someone', 'check', 'house', 'one', 'let', 'say', 'internet', 'outage', 'power', 'outage', 'cause', 'wifi', 'go', 'august', 'not', 'able', 'lock', 'without', 'internet', 'connection', 'even', 'configured', 'auto', 'lock', 'ridiculous', 'sent', 'message', 'august', 'requesting', 'response', 'issue', 'house', 'unlocked', 'issue', 'internet', 'resolved']",2
189391,"['concept', 'august', 'lock', 'bridge', 'promising', 'however', 'lock', 'fails', 'deliver', 'consistently', 'enough', 'reliable', 'convenient', 'resource', 'home', 'say', 'feature', 'unlocking', 'door', 'proximity', 'lock', 'work', 'time', 'work', 'fumble', 'phone', 'open', 'app', 'manually', 'unlock', 'might', 'well', 'key', 'point', 'found', 'connected', 'lock', 'key', 'pad', 'offer', 'convenient', 'consistent', 'experience']",2
189436,"['not', 'seem', 'connect', 'router', 'us', 'wpa', 'wpa', 'switching', 'wpa', 'connect', 'signal', 'poor', 'expensive', 'disappointed', 'lower', 'home', 'security', 'get', 'work']",2
189461,"['not', 'sure', 'suck', 'expensive', 'would', 'use', 'mhz', 'alone', 'option', 'really', 'take', 'forever', 'work', 'not', 'could', 'really', 'want', 'another', 'lock', 'system', 'spent', 'lot', 'one', 'not', 'happy']",2
189476,"['august', 'connect', 'august', 'lock', 'blue', 'tooth', 'work', 'within', 'ft', 'door', 'lock', 'odd', 'iphone', 'bluetooth', 'connection', 'lock', 'unlock', 'door', 'within', 'ft', 'also', 'august', 'connect', 'often', 'disconnect', 'wifi', 'although', 'router', 'ft', 'away', 'bluetooth', 'wifi', 'receiver', 'seem', 'low', 'quality', 'purchase', 'device', 'dec', 'christmas', 'present']",2
190092,"['wish', 'could', 'use', 'multiple', 'door', 'connect', 'one', 'lock', 'time']",2
190581,"['ok', 'go', 'another', 'review', 'hopefully', 'help', 'user', 'willing', 'dive', 'lock', 'first', 'say', 'smart', 'lock', 'rd', 'gen', 'go', 'unit', 'absolutely', 'well', 'built', 'super', 'solid', 'installs', 'great', 'auto', 'unlock', 'auto', 'lock', 'feature', 'work', 'amazing', 'love', 'sadly', 'always', 'side', 'side', 'august', 'wi', 'fi', 'connect', 'horrible', 'connected', 'lock', 'no', 'problem', 'trying', 'add', 'google', 'home', 'nightmare', 'added', 'device', 'google', 'home', 'not', 'work', 'removed', 'google', 'home', 'tried', 'add', 'nothing', 'not', 'even', 'show', 'anymore', 'said', 'successful', 'hour', 'trying', 'unlink', 'link', 'google', 'home', 'decided', 'reinstall', 'august', 'connect', 'reset', 'pairing', 'lock', 'bingo', 'device', 'finally', 'decided', 'show', 'google', 'home', 'tried', 'contact', 'august', 'spent', 'hour', 'hold', 'no', 'one', 'answering', 'gave', 'no', 'customer', 'service', 'warned']",2
190584,"['little', 'plug', 'allows', 'check', 'lock', 'status', 'foot', 'away', 'august', 'lock', 'quite', 'rip', 'already', 'bought', 'lock', 'great', 'tool', 'ensure', 'locked', 'door', 'already', 'left', 'home', 'setup', 'pain', 'took', 'try', 'connect', 'wifi', 'netgear', 'not', 'top', 'line', 'router', 'still', 'decent', 'phone', 'full', 'wifi', 'bar', 'not', 'sure', 'trouble', 'connecting', 'also', 'slow', 'connecting', 'august', 'lock', 'timed', 'took', 'second', 'lock', 'status', 'show', 'android', 'app']",2
190594,"['make', 'sense', 'device', 'plug', 'wall', 'poor', 'bluetooth', 'range', 'bluetooth', 'device', 'least', 'range', 'often', 'mine', 'away', 'lock', 'barely', 'get', 'signal', 'install', 'extension', 'cord', 'try', 'get', 'closer', 'sometimes', 'need', 'try', 'several', 'time', 'get', 'connect', 'agree', 'reviewer', 'device', 'poor', 'performance', 'way', 'overpriced']",2
