,review,stars
140102,"['got', 'use', 'shower', 'work', 'good', 'even', 'testing', 'shower', 'case', 'would', 'randomly', 'charge', 'even', 'though', 'ear', 'bud', 'charged', 'dislike']",2
140124,"['NOT_really', 'satisfied', 'product', 'expected', 'better', 'sound', 'quality', 'said', 'NOT_horrible', 'sound', 'quality', 'fairly', 'comfortable', 'wear', 'even', 'hour', 'end', 'tend', 'feel', 'little', 'loose', 'NOT_push', 'way', 'said', 'ive', 'fall', 'ear', 'maybe', 'two', 'three', 'time']",2
140128,"['tozo', 'failed', 'month', 'switched', 'brand', 'ended', 'failing', 'tozo', 'failed', 'month']",2
140130,"['received', 'set', 'headphone', 'far', 'good', 'sound', 'quality', 'noise', 'cancellation', 'pretty', 'good', 'update', 'fully', 'testing', 'set', 'month', 'update', 'sound', 'great', 'decent', 'noise', 'cancelling', 'recently', 'right', 'channel', 'quit', 'working', 'NOT_power', 'tried', 'calling', 'customer', 'service', 'line', 'never', 'got', 'response', 'email', 'address', 'site', 'NOT_good', 'cake', 'back', 'undeliverable', 'month', 'warranty', 'NOT_reach', 'discus', 'issue', 'result', 'lowered', 'rating', 'star']",2
140131,"['ive', 'headphone', 'month', 'used', 'headphone', 'hour', 'day', 'time', 'ive', 'ever', 'paired', 'iphone', 'mostly', 'play', 'spotify', 'audio', 'thing', 'good', 'sound', 'quality', 'fine', 'however', 'definitely', 'hiccup', 'every', 'often', 'hiccup', 'sometimes', 'one', 'headphone', 'make', 'pop', 'noise', 'sometimes', 'feel', 'wrong', 'maybe', 'ear', 'playing', 'audio', 'left', 'instead', 'left', 'left', 'ear', 'right', 'right', 'ear', 'sometimes', 'audio', 'cut', 'one', 'ear', 'second']",2
140134,"['pro', 'device', 'good', 'feature']",2
140135,"['initially', 'headphone', 'good', 'month', 'started', 'turn', 'without', 'prompt', 'randomly', 'resulting', 'battery', 'draining', 'instance', 'charger', 'overnight', 'went', 'use', 'one', 'day', 'unplugged', 'wall', 'battery', 'dead', 'sometimes', 'ive', 'disconnect', 'time', 'within', 'minute', 'span', 'range', 'NOT_imitating', 'connection', 'device', 'however', 'good', 'sound', 'quality', 'noise', 'cancellation', 'NOT_fall', 'ear', 'hence', 'star', 'rating', 'NOT_recommend', 'product']",2
140149,"['looking', 'forward', 'loving', 'ear', 'pod', 'saving', 'cash', 'since', 'ive', 'lost', 'several', 'airpods', 'find', 'work', 'best', 'youre', 'inside', 'rather', 'outside', 'considering', 'speaker', 'pick', 'everything', 'within', 'surroundings', 'wind', 'music', 'echo', 'etc', 'lastly', 'device', 'must', 'near', 'order', 'stay', 'connected', 'ear', 'pod', 'lame', 'place', 'phone', 'room', 'NOT_reach', 'backyard', 'without', 'connection', 'going', 'home', 'NOT_mansion', 'wish', 'realized', 'contacting', 'seller', 'detail', 'would', 'recommend', 'ear', 'pod', 'need', 'block', 'noise', 'working', 'inside', 'otherwise', 'NOT_purchase', 'want', 'workout', 'move', 'freely', 'without', 'phone']",2
140163,"['ive', 'since', 'end', 'may', 'month', 'use', 'time', 'week', 'minute', 'time', 'first', 'use', 'battery', 'drop', 'next', 'use', 'drop', 'rd', 'use', 'battery', 'headphone', 'shout', 'theyre', 'dying', 'need', 'charged']",2
140169,"['NOT_typically', 'consider', 'sound', 'junkie', 'quality', 'earbuds', 'embarrassing', 'say', 'least', 'youre', 'looking', 'find', 'cheap', 'version', 'airpods', 'pixel', 'bud', 'anything', 'else', 'genre', 'definitely', 'NOT_it', 'get', 'head', 'right', 'think', 'much', 'better', 'comparison', 'audio', 'quality', 'would', 'free', 'headphone', 'hand', 'airplane', 'thats', 'youre', 'buying', 'said', 'functionality', 'great', 'charge', 'reliably', 'fit', 'reasonably', 'comfortably', 'ear', 'even', 'strenuous', 'exercise', 'battery', 'life', 'solid', 'thats', 'youre', 'looking', 'NOT_care', 'audio', 'quality', 'would', 'decent', 'buy', 'think', 'would', 'serve', 'well', 'listen', 'audio', 'book', 'podcasts', 'NOT_music', 'personally', 'expecting', 'better', 'even', 'low', 'price', 'point']",2
140197,"['get', 'good', 'review', 'gave', 'shot', 'personally', 'NOT_like', 'NOT_continue', 'using', 'pro', 'conspros']",2
140198,"['youre', 'someone', 'listens', 'long', 'time', 'meaning', 'hour', 'NOT_buy', 'earbuds', 'battery', 'level', 'indication', 'seems', 'false', 'going', 'discharge', 'rate', 'per', 'hour', 'first', 'three', 'hour', 'drop', 'within', 'hour', 'NOT_to', 'mention', 'NOT_enjoy', 'last', 'bit', 'battery', 'power', 'repeated', 'annoying', 'bell', 'tone', 'telling', 'recharge', 'theyre', 'comfortable', 'sound', 'great', 'bluetooth', 'earbuds', 'thay', 'wire', 'running', 'NOT_to', 'phone', 'last', 'hour', 'smaller']",2
140208,"['ive', 'use', 'go', 'run', 'work', 'great', 'stay', 'sound', 'quality', 'good', 'charging', 'case', 'joke', 'charge', 'case', 'bud', 'unplug', 'use', 'minute', 'put', 'back', 'case', 'charge', 'better', 'plug', 'case', 'NOT_they', 'dead', 'day', 'tho', 'case', 'actually', 'drain', 'ear', 'bud', 'rather', 'charging']",2
140212,"['performance', 'price', 'point', 'good', 'product', 'average', 'user', 'NOT_audiophile', 'use', 'workout', 'produce', 'well', 'balanced', 'frequency', 'decent', 'bass', 'gripe', 'fitment', 'battery', 'duration', 'always', 'reposition', 'ear', 'especially', 'im', 'sweaty', 'battery', 'last', 'hr', 'im', 'used', 'getting', 'hr', 'old', 'beat', 'keep', 'expectation', 'low', 'youll', 'content', 'updated', 'graded', 'star', 'ive', 'gone', 'size', 'ear', 'piece', 'none', 'feel', 'secure', 'still', 'constantly', 'push', 'twist', 'ear', 'every', 'time', 'workout', 'twist', 'deeply', 'end', 'poking', 'ear', 'sound', 'port', 'giving', 'away', 'buying', 'well', 'known', 'brand']",2
140230,"['battery', 'life', 'abysmal', 'full', 'charge', 'went', 'dead', 'hour', 'NOT_know', 'whats', 'industry', 'standard', 'super', 'disappointing', 'came', 'home', 'put', 'wanted', 'marathon', 'movie', 'trilogy', 'second', 'movie', 'went', 'dead', 'half', 'way', 'NOT_imagine', 'using', 'im', 'day', 'theyd', 'dead', 'noon', 'come']",2
140234,"['ordered', 'month', 'ago', 'first', 'pretty', 'okay', 'though', 'felt', 'like', 'charge', 'NOT_last', 'long', 'issue', 'earbuds', 'disconnecting', 'reconnecting', 'NOT_reason', 'loud', 'disruptive', 'process', 'reason', 'volume', 'super', 'low', 'NOT_be', 'turned', 'useless', 'im', 'really', 'sad', 'usually', 'spend', 'headphone', 'supposed', 'upgrade', 'old', 'walmart', 'earbuds', 'worse', 'ive', 'gone', 'back', 'using', 'one']",2
140241,"['usually', 'shop', 'around', 'something', 'shopped', 'around', 'first', 'bluetooth', 'earbuds', 'kinda', 'eager', 'find', 'something', 'well', 'reviewed', 'price', 'NOT_realizing', 'older', 'model', 'better', 'available', 'little', 'money', 'NOT_have', 'purchased', 'also', 'NOT_like', 'artificially', 'boost', 'bass', 'drowns', 'sound', 'music', 'making', 'sound', 'like', 'im', 'listening', 'underwater', 'reduce', 'bass', 'phone', 'anything', 'sound', 'right']",2
140267,"['really', 'liked', 'first', 'set', 'lost', 'ear', 'bud', 'bought', 'use', 'block', 'noise', 'power', 'tool', 'woodworking', 'complaint', 'hour', 'battery', 'life', 'listening', 'audio', 'book', 'wife', 'got', 'think', 'theyre', 'worth', 'extra', 'money', 'still', 'great', 'value', 'edit', 'month', 'stopped', 'working', 'right', 'one', 'NOT_light', 'anymore', 'make', 'burning', 'electrical', 'smell', 'try', 'charge', 'pretty', 'good', 'lasted']",2
140268,"['update', 'posting', 'review', 'customer', 'service', 'reached', 'asking', 'would', 'interested', 'trying', 'updated', 'model', 'free', 'condition', 'update', 'remove', 'review', 'said', 'yes', 'updated', 'model', 'update', 'review', 'chance', 'try', 'updated', 'model', 'original', 'review', 'bought', 'pairing', 'phone', 'using', 'zoom', 'audio', 'call']",2
140274,"['use', 'every', 'day', 'work', 'listening', 'music', 'theyre', 'good', 'blocking', 'background', 'noise', 'great', 'use', 'one', 'time', 'battery', 'last', 'long', 'enough', 'charge', 'break', 'lunch', 'sound', 'pretty', 'darn', 'good', 'price', 'seems', 'luck', 'draw', 'situation', 'version', 'get', 'brother', 'bought', 'month', 'apart', 'link', 'amazon', 'aside', 'chosen', 'different', 'color', 'appear', 'theyre', 'supposed', 'identical', 'device', 'nothing', 'package', 'amazon', 'tozo', 'site', 'saying', 'otherwise', 'reason', 'earbuds', 'button', 'used', 'pausing', 'music', 'answering', 'phone', 'call', 'redialing', 'last', 'phone', 'number', 'touch', 'control', 'NOT_actual', 'button', 'allow', 'change', 'song', 'adjust', 'volume', 'etc', 'extremely', 'disappointing', 'use', 'daily', 'music', 'capability', 'would', 'helpful', 'reading', 'lot', 'review', 'question', 'answer', 'amazon', 'NOT_seem', 'rhyme', 'reason', 'type', 'end', 'would', 'love', 'version', 'NOT_take', 'chance', 'reordering', 'hoping', 'thats', 'end']",2
140277,"['con', 'connection', 'drop', 'time', 'listening', 'music', 'okay', 'gym', 'cut', 'much', 'get', 'good', 'rating', 'talking', 'useless', 'lose', 'connection', 'even', 'work', 'raise', 'voice', 'heard', 'tried', 'use', 'walk', 'ended', 'shout', 'took', 'went', 'back', 'using', 'phone', 'normally', 'pro', 'hold', 'charge', 'well', 'charging', 'case', 'charge', 'fast', 'fairly', 'comfortable', 'wireless', 'good', 'gym', 'work']",2
140288,"['update', 'amazon', 'replaced', 'first', 'set', 'earbuds', 'reported', 'problem', 'never', 'heard', 'back', 'tozo', 'nd', 'pair', 'going', 'crazy', 'place', 'charger', 'therefore', 'im', 'reducing', 'rating', 'star', 'earbuds', 'replaced', 'pair', 'wired', 'bluetooth', 'bud', 'nice', 'upgrade', 'stay', 'running', 'nicely', 'performed', 'well', 'respect', 'two', 'week', 'im', 'trouble', 'charging', 'system', 'supposed', 'turn', 'remove', 'charging', 'box', 'NOT_also', 'place', 'box', 'charger', 'turn', 'pair', 'unpair', 'repeatedly', 'sent', 'tozo', 'email', 'NOT_received', 'response']",2
140291,"['purchased', 'mpow', 'headphone', 'stopped', 'working', 'least', 'year', 'daily', 'use', 'excited', 'pair', 'ear', 'bud', 'review', 'good', 'spent', 'got', 'headphone', 'night', 'fall', 'sleep', 'approximate', 'one', 'hour', 'playing', 'podcasts', 'sleeping', 'say', 'sound', 'good', 'apparently', 'NOT_power', 'startled', 'awake', 'battery', 'low', 'message', 'morning', 'thats', 'NOT_going', 'work', 'need', 'longer', 'battery', 'need', 'program', 'go', 'period', 'non', 'use', 'conserve', 'battery']",2
140293,"['great', 'sound', 'price', 'love', 'wireless', 'charging', 'ability', 'however', 'star', 'audio', 'delay', 'quite', 'noticable', 'bad', 'earbuds', 'NOT_have', 'aptx', 'noticable', 'delay', 'audio', 'update', 'knocked', 'two', 'star', 'god', 'awful', 'button', 'control', 'one', 'click', 'play', 'pause', 'normal', 'two', 'click', 'redials', 'odd', 'reason', 'never', 'life', 'wanted', 'button', 'redial', 'last', 'person', 'called', 'NOT_way', 'unmap', 'feature', 'phone', 'side', 'either', 'earbuds', 'send', 'command', 'redial', 'due', 'audio', 'delay', 'mentioned', 'previously', 'returning', 'picking', 'earbuds', 'sensible', 'control', 'latency', 'appreciate', 'wireless', 'charging', 'many', 'downside', 'product', 'opinion']",2
140311,"['love', 'first', 'sound', 'excellent', 'unexpectedly', 'good', 'battery', 'life', 'even', 'phone', 'call', 'clear', 'person', 'end', 'call', 'could', 'hear', 'perfectly', 'wish', 'sort', 'volume', 'control', 'earbud', 'higher', 'volume', 'level', 'older', 'sony', 'walkman', 'headphone', 'biggest', 'complaint']",2
140316,"['ive', 'using', 'earbuds', 'last', 'year', 'ive', 'finally', 'threw', 'trash', 'today', 'NOT_work', 'consistently', 'enough', 'worth', 'hassle', 'sometimes', 'connect', 'NOT_want', 'sometimes', 'want', 'connect', 'take', 'good', 'minute', 'earbuds', 'connect', 'phone', 'often', 'time', 'ill', 'finish', 'listening', 'something', 'earbuds', 'stay', 'connected', 'time', 'try', 'listen', 'something', 'new', 'NOT_produce', 'sound', 'thats', 'NOT_to', 'mention', 'countless', 'time', 'fall', 'ear', 'yes', 'ive', 'tried', 'silicone', 'ear', 'piece', 'fitting', 'trash', 'went', 'corded', 'headphone', 'hassle', 'time', 'least', 'NOT_lose', 'time', 'trying', 'get', 'work']",2
140333,"['volume', 'NOT_great', 'big', 'problem', 'NOT_fit', 'constantly', 'fall', 'ear', 'pair', 'come', 'fitted', 'rd', 'largest', 'size', 'go', 'slightly', 'ear', 'canal', 'NOT_matter', 'try', 'including', 'washing', 'ear', 'cleaning', 'inside', 'alcohol', 'fall', 'put', 'largest', 'pair', 'fit', 'differently', 'rest', 'outside', 'ear', 'canal', 'substantially', 'larger', 'guess', 'thing', 'month', 'NOT_for', 'busy', 'due', 'daughter', 'high', 'risk', 'pregnancy', 'covid', 'madness', 'would', 'demanded', 'refund', 'slightly', 'larger', 'size', 'rd', 'largest', 'fit', 'way', 'would', 'pleased', 'fall', 'hit', 'dirty', 'floor', 'wherever', 'else', 'fall', 'hard', 'give', 'positive', 'review']",2
140337,"['ive', 'week', 'definitely', 'NOT_my', 'st', 'pair', 'wireless', 'earbuds', 'pro']",2
140347,"['would', 'great', 'product', 'NOT_fall', 'ear', 'every', 'minute', 'price', 'NOT_afford', 'risk', 'shooting', 'ear', 'cracking', 'ground', 'could', 'see', 'product', 'headed', 'matter', 'time', 'fell', 'broke', 'fell', 'rolled', 'unretrievable', 'location', 'NOT_recommend', 'device', 'ow', 'often', 'fall', 'sound', 'quality', 'okay', 'bass', 'NOT_strong', 'push', 'deeper', 'ear', 'get', 'good', 'bass', 'NOT_going', 'work', 'NOT_really', 'designed', 'noise', 'cancelation', 'either']",2
140350,"['ear', 'pod', 'sounded', 'really', 'clear', 'blocked', 'outside', 'noise', 'really', 'well', 'price', 'however', 'battery', 'life', 'poor', 'felt', 'like', 'using', 'hour', 'day', 'needed', 'charged', 'also', 'got', 'low', 'battery', 'loud', 'beeping', 'would', 'play', 'voice', 'saying', 'low', 'battery', 'annoying', 'ear', 'pod', 'also', 'loud', 'compared', 'wired', 'apple', 'ear', 'pod', 'feel', 'like', 'able', 'turn', 'volume', 'notch', 'already', 'minimum', 'volume', 'wanted', 'music', 'loud', 'really', 'nice', 'sounding']",2
140362,"['good', 'audio', 'quality', 'excellent', 'great', 'bass', 'mid', 'range', 'case', 'nice', 'ability', 'continually', 'charge', 'bud', 'stored', 'great', 'NOT_really', 'use', 'long', 'enough', 'test', 'battery', 'life', 'bad', 'audio', 'kept', 'clipping', 'hone', 'pocket', 'walking', 'whenever', 'phone', 'couple', 'foot', 'away', 'huge', 'issue', 'use', 'earbuds', 'exercising', 'time', 'time', 'limited', 'bt', 'signal', 'range', 'made', 'earbuds', 'effectively', 'useless', 'know', 'NOT_my', 'phone', 'previous', 'bt', 'earbuds', 'NOT_have', 'issue', 'range', 'newer', 'pair', 'purchased', 'trying', 'also', 'enjoyed', 'excellent', 'range', 'NOT_signal', 'loss', 'issue']",2
140374,"['definitely', 'seem', 'hit', 'miss', 'depending', 'usage', 'work', 'fine', 'long', 'youre', 'NOT_turning', 'head', 'lot', 'theyre', 'use', 'go', 'run', 'bike', 'ride', 'casually', 'im', 'run', 'bike', 'ride', 'phone', 'either', 'waist', 'pouch', 'backpack', 'never', 'far', 'away', 'reason', 'time', 'turn', 'head', 'specifically', 'left', 'headphone', 'cut', 'brief', 'moment', 'continuing', 'play', 'music', 'weirdly', 'enough', 'im', 'working', 'gym', 'set', 'phone', 'somewhere', 'walk', 'away', 'foot', 'connection', 'stay', 'fairly', 'strong', 'without', 'cutting', 'finicky', 'far', 'decide', 'stay', 'connected', 'pop', 'service', 'dad', 'bought', 'he', 'problem', 'far', 'sound', 'go', 'hear', 'music', 'clearly', 'playing', 'provide', 'decent', 'bit', 'noise', 'blocking', 'theyre', 'im', 'NOT_audiophile', 'im', 'NOT_going', 'try', 'go', 'super', 'detail', 'sound', 'hear', 'music', 'there', 'bass', 'sound', 'good', 'enough']",2
140375,"['basic', 'earbuds', 'wish', 'volume', 'control', 'fwd', 'rev', 'price', 'great', 'careful', 'make', 'sure', 'theyre', 'tight', 'ear', 'youre', 'running', 'heavy', 'bag', 'work', 'urinal', 'like', 'magnetic', 'box', 'ease', 'use', 'great', 'product', 'update', 'left', 'earbud', 'crapped', 'apparently', 'NOT_reason', 'add', 'running', 'jogging', 'eating', 'NOT_literally', 'hammering', 'ear', 'every', 'second', 'likely', 'NOT_stay', 'normal', 'human', 'ear', 'NOT_recommend', 'never', 'buy']",2
140393,"['bought', 'pair', 'headphone', 'today', 'here', 'honest', 'opinion', 'pro']",2
140399,"['first', 'wireless', 'ear', 'bud', 'thought', 'would', 'great', 'company', 'would', 'sell', 'ear', 'bud', 'day', 'age', 'NOT_be', 'decent', 'least', 'year', 'buy', 'everything', 'amazon', 'read', 'review', 'like', 'NOT_sure', 'got', 'bad', 'pair', 'NOT_am', 'always', 'willing', 'give', 'company', 'another', 'chance', 'mine', 'week', 'nothing', 'issue', 'sometimes', 'connect', 'sometimes', 'NOT_sometimes', 'left', 'ear', 'work', 'sometimes', 'NOT_now', 'today', 'left', 'NOT_work', 'ive', 'tried', 'resetting', 'bluetooth', 'turn', 'different', 'sequence', 'charging', 'etc', 'nothing', 'good', 'luck', 'sure', 'buyer', 'better', 'luck']",2
140402,"['gave', 'star', 'bluetooth', 'issue', 'good', 'ive', 'used', 'running', 'jumping', 'rope', 'NOT_issues', 'falling', 'loss', 'signal', 'gym', 'youll', 'experience', 'there', 'slightest', 'obstruction', 'phone', 'mp', 'player', 'like', 'away', 'lose', 'signal', 'reconnect', 'NOT_plan', 'use', 'obstruction', 'exist', 'thing', 'good', 'headset', 'youd', 'expect', 'even', 'cheapest', 'producer', 'deal', 'technology', 'around', 'decade', 'plus']",2
140414,"['im', 'NOT_sure', 'headphone', 'getting', 'review', 'getting', 'ive', 'purchased', 'three', 'headset', 'price', 'varying', 'dollar', 'opinion', 'theyre', 'NOT_worth', 'good', 'headset', 'sound', 'pretty', 'good', 'there', 'good', 'range', 'low', 'mids', 'high', 'theyre', 'cordless', 'theyre', 'water', 'resistant', 'ive', 'showered', 'pair', 'use', 'however', 'bad', 'news', 'useless', 'phone', 'call', 'try', 'use', 'talk', 'phone', 'person', 'end', 'NOT_hear', 'big', 'negative', 'like', 'able', 'work', 'computer', 'im', 'talking', 'phone', 'also', 'battery', 'life', 'inconsistent', 'day', 'get', 'hour', 'use', 'day', 'get', 'hour', 'two', 'theyre', 'telling', 'power', 'low', 'theyve', 'charger', 'plugged', 'night', 'im', 'getting', 'review', 'two', 'people', 'ive', 'purchased', 'end', 'ive', 'much', 'better', 'bluetooth', 'headset', 'half', 'price', 'pair', 'time', 'get', 'new', 'one', 'ill', 'looking', 'elsewhere']",2
140419,"['NOT_had', 'long', 'stopped', 'charging', 'sometimes', 'charge', 'sometimes', 'NOT_sometimes', 'one', 'often', 'theyll', 'turn', 'charging', 'box', 'theyre', 'nearby', 'annoying', 'ill', 'call', 'suddenly', 'without', 'touched', 'across', 'room', 'theyll', 'turn', 'connect', 'phone', 'talking', 'NOT_hear', 'person', 'line', 'hear', 'bluetooth', 'annoying', 'worth', 'correctly', 'theyre', 'decent', 'earbuds']",2
140421,"['bluetooth', 'pairing', 'worked', 'better', 'expected', 'microphone', 'quality', 'iphone', 'android', 'seriously', 'lacking', 'point', 'unusuability', 'tried', 'multiple', 'setting', 'configuration', 'address', 'everytime', 'folk', 'complain', 'NOT_being', 'able', 'hear', 'turn', 'unfortunate', 'really', 'wanted', 'work', 'also', 'use', 'awhile', 'NOT_sure', 'battery', 'dead', 'NOT_because', 'NOT_turn', 'put', 'case', 'kind', 'weird', 'put', 'le', 'second', 'NOT_sure', 'whats', 'going']",2
140445,"['got', 'another', 'pair', 'whim', 'backup', 'put', 'workout', 'knew', 'right', 'away', 'NOT_use', 'sound', 'bad', 'muffled', 'anything', 'need', 'high', 'end', 'sound', 'especially', 'bad', 'music', 'NOT_enjoyable', 'plus', 'side', 'fast', 'bt', 'connection', 'steady', 'connection', 'good', 'battery', 'life', 'tough', 'construction', 'good', 'waterproofing', 'form', 'factor', 'decent', 'NOT_too', 'goofy', 'looking']",2
140458,"['using', 'gym', 'general', 'purpose', 'fit', 'well', 'sound', 'good', 'yes', 'def', 'water', 'proof', 'happy', 'feature', 'NOT_happy', 'sound', 'choppy', 'iphone', 'left', 'pocket', 'watch', 'left', 'hand', 'body', 'interfering', 'near', 'freqs', 'powering', 'NOT_sure', 'witch', 'annoying', 'trying', 'listen', 'choppy', 'music', 'audio', 'book', 'plus', 'left', 'one', 'cut', 'right', 'one']",2
140470,"['wanted', 'pair', 'waterproof', 'ear', 'bud', 'swimming', 'lap', 'even', 'one', 'page', 'brochure', 'appears', 'advertise', 'good', 'way', 'swim', 'listen', 'music', 'NOT_true', 'minute', 'even', 'slightly', 'submerged', 'signal', 'lost', 'swim', 'head', 'constantly', 'water', 'used', 'swimming', 'competitive', 'swimmer', 'disappointed', 'wanted', 'leave', 'one', 'star', 'admit', 'good', 'job', 'ensuring', 'pair', 'easily', 'sound', 'quality', 'fairly', 'decent']",2
140471,"['typical', 'use', 'minute', 'time', 'maybe', 'day', 'row', 'maybe', 'couple', 'week', 'sitting', 'shelf', 'case', 'perhaps', 'problem', 'minute', 'use', 'ive', 'NOT_run', 'earplug', 'battery', 'dead', 'count', 'earplug', 'case', 'battery', 'dead', 'sitting', 'office', 'couple', 'week', 'ear', 'piece', 'never', 'turn', 'even', 'though', 'see', 'red', 'indicator', 'return', 'earbuds', 'case', 'case', 'use', 'recharges', 'case', 'forget', 'even', 'short', 'use', 'ive', 'never', 'able', 'go', 'three', 'consecutive', 'day', 'without', 'plugging', 'case', 'charge']",2
140480,"['rarely', 'use', 'earbuds', 'try', 'keep', 'purse', 'case', 'however', 'seems', 'like', 'every', 'time', 'go', 'use', 'battery', 'dead', 'take', 'instance', 'charged', 'completely', 'last', 'week', 'popped', 'purse', 'need', 'NOT_used', 'since', 'took', 'use', 'found', 'NOT_turn', 'battery', 'dead', 'happens', 'every', 'time', 'unless', 'use', 'immediately', 'taking', 'charge', 'use', 'nice', 'enough', 'though', 'NOT_fit', 'ear', 'snuggly', 'would', 'like', 'keep', 'pushing', 'back', 'point', 'pretty', 'disappointed', 'since', 'NOT_use', 'intended']",2
140491,"['fall', 'easily', 'NOT_actually', 'activity', 'wearing', 'furthermore', 'left', 'earbud', 'often', 'fails', 'pair', 'phone', 'frustrating', 'overall', 'NOT_think', 'worth', 'money', 'sound', 'quality', 'tolerable', 'way']",2
140494,"['ive', 'market', 'earbuds', 'long', 'time', 'finally', 'thought', 'got', 'headphone', 'looking', 'fit', 'perfectly', 'ear', 'sound', 'reasonably', 'great', 'sound', 'keep', 'skipping', 'phone', 'foot', 'away', 'headphone', 'connectivity', 'terrible', 'almost', 'unusable', 'im', 'NOT_walking', 'side', 'house', 'expecting', 'stay', 'connected', 'put', 'phone', 'pocket', 'would', 'expect', 'headphone', 'stable', 'connection', 'phone', 'whatever', 'reason', 'connectivity', 'terrible', 'skip', 'part', 'music', 'podcast', 'connects', 'ive', 'seen', 'review', 'commentary', 'hope', 'got', 'faulty', 'unit', 'high', 'hope']",2
140504,"['absolutely', 'impossible', 'keep', 'ear', 'small', 'ear', 'whole', 'new', 'thing', 'NOT_fit', 'bud', 'thing', 'ear', 'feel', 'awful', 'going', 'fall', 'slightest', 'movement', 'jaw', 'slowly', 'fall', 'even', 'im', 'NOT_moving', 'readjust', 'every', 'minute', 'keep', 'warning', 'battery', 'dying', 'second']",2
140506,"['sound', 'great', 'give', 'excellent', 'sound', 'quality', 'little', 'headphone', 'also', 'quite', 'comfortable', 'go', 'run', 'hit', 'weight', 'NOT_hurt', 'sound', 'terrific', 'however']",2
140508,"['returning', 'device', 'soon', 'ive', 'hour', 'determined', 'battery', 'life', 'NOT_that', 'great', 'charged', 'last', 'night', 'right', 'box', 'used', 'little', 'bit', 'bed', 'time', 'morning', 'charged', 'morning', 'workout', 'hour', 'later', 'complaining', 'needed', 'recharged', 'ive', 'tried', 'using', 'conference', 'call', 'regular', 'call', 'time', 'people', 'complained', 'could', 'NOT_be', 'heard', 'going']",2
140525,"['first', 'impressed', 'sound', 'quality', 'fit', 'case', 'however', 'ran', 'huge', 'problem', 'bluetooth', 'horrible', 'walked', 'beyond', 'foot', 'phone', 'would', 'cut', 'additionally', 'even', 'phone', 'pocket', 'would', 'cut', 'every', 'second', 'one', 'ear', 'sometimes', 'bad', 'seemed', 'good', 'look', 'like', 'others', 'issue', 'tried', 'disconnect', 'repair', 'bluetooth', 'result', 'ended', 'getting', 'juckbo', 'earbuds', 'NOT_be', 'pleased', 'comfortable', 'bluetooth', 'work', 'across', 'house', 'NOT_as', 'loud', 'loud', 'enough']",2
140539,"['used', 'think', 'one', 'size', 'ear', 'cap', 'fit', 'see', 'product', 'come', 'different', 'size', 'happy', 'first', 'annoyed', 'one', 'earbuds', 'often', 'fall', 'ear', 'NOT_matter', 'size', 'cap', 'use', 'hard', 'time', 'get', 'earbuds', 'work', 'time', 'device', 'use', 'either', 'left', 'right']",2
140542,"['battery', 'life', 'far', 'charging', 'using', 'yes', 'good', 'lasted', 'hour', 'fabulous', 'left', 'earbud', 'suddenly', 'stopped', 'working', 'taking', 'charge', 'week', 'owning', 'also', 'super', 'annoyed', 'lame', 'also', 'kept', 'falling', 'ear', 'listen', 'music', 'article', 'cleaning', 'cleaning', 'lady', 'waterproof', 'waiting', 'one', 'drop', 'toilet', 'im', 'scrubbing', 'gotta', 'better', 'bud']",2
140567,"['waited', 'write', 'review', 'couple', 'month', 'six', 'actually', 'worked', 'pretty', 'well', 'overall', 'left', 'earbud', 'stopped', 'working', 'entirely', 'pretty', 'gentle', 'always', 'putting', 'back', 'charging', 'case', 'never', 'letting', 'get', 'wet', 'etc', 'still', 'NOT_last', 'long', 'guess', 'else', 'could', 'expect', 'need', 'earbuds', 'pretty', 'decent', 'sound', 'quality', 'get', 'buy', 'couple', 'month', 'work', 'fine', 'would', 'given', 'star', 'initially', 'major', 'complaint', 'battery', 'life', 'sometimes', 'died', 'middle', 'working', 'even', 'though', 'full', 'charge', 'guess', 'get', 'pay']",2
140573,"['decent', 'bass', 'good', 'mid', 'high', 'case', 'quite', 'bit', 'bigger', 'older', 'ear', 'bud', 'case', 'year', 'ago', 'old', 'case', 'would', 'charge', 'get', 'hour', 'worth', 'time', 'wear', 'hour', 'put', 'case', 'time', 'hour', 'use', 'case', 'completely', 'dead', 'NOT_even', 'close', 'advertised', 'time', 'ear', 'fit', 'mediocre', 'even', 'trying', 'various', 'ear', 'bud', 'seem', 'bigger', 'ear', 'bud', 'year', 'ago']",2
140576,"['ive', 'used', 'couple', 'time', 'far', 'pool', 'workout', 'sound', 'quality', 'seems', 'fine', 'stay', 'snug', 'ear', 'NOT_do', 'even', 'full', 'lap', 'pool', 'without', 'bluetooth', 'losing', 'range', 'phone', 'pretty', 'small', 'pool', 'yard', 'whole', 'point', 'able', 'pool', 'running', 'listening', 'podcasts', 'yet', 'sound', 'break', 'im', 'half', 'way', 'pool', 'put', 'phone', 'center', 'range', 'disappointing', 'ill', 'probably', 'return', 'research', 'headphone', 'better', 'range', 'whats', 'point', 'NOT_hear', 'anything', 'half', 'time']",2
