,review,stars
143186,"['nice', 'product', 'sound', 'good', 'prefer', 'bose', 'bluetooth', 'switching', 'glitchy', 'biggest', 'problem', 'smaller', 'head', 'simply', 'large', 'there', 'NOT_way', 'adjust', 'smaller', 'sorry', 'sony', 'assumes', 'everybody', 'big', 'head']",3
143191,"['pretty', 'odd', 'control', 'function', 'weird', 'use', 'work', 'phone', 'call', 'multiple', 'complaint', 'people', 'NOT_hear', 'talk', 'yank', 'head', 'switch', 'phone', 'music', 'sound', 'great', 'however']",3
143198,"['got', 'day', 'might', 'return', 'audio', 'lag', 'pretty', 'bad', 'connected', 'tv', 'stream', 'video', 'everything', 'else', 'headphone', 'great', 'far']",3
143200,"['pro', 'comfortable', 'ear', 'sound', 'quality', 'decent', 'nc', 'goodcons']",3
143209,"['sound', 'good', 'microphone', 'call', 'quality', 'horrible']",3
143210,"['great', 'sound', 'start', 'tight', 'clamping', 'force', 'headphone', 'NOT_as', 'comfortable', 'predecessor', 'xm']",3
143212,"['volume', 'control', 'NOT_work', 'smoothly', 'requires', 'multiple', 'sliding', 'attempt', 'bluetooth', 'connection', 'device', 'slower', 'bose', 'also', 'NOT_let', 'control', 'standby', 'power', 'time', 'mic', 'sound', 'quality', 'call', 'much', 'better', 'bose', 'ear', 'cup', 'much', 'smaller', 'feel', 'touch', 'ear', 'time', 'overall', 'sound', 'quality', 'better', 'bose', 'would', 'prefer', 'bose', 'control', 'long', 'term', 'comfort']",3
143218,"['surround', 'sound', 'one', 'favorite', 'feature', 'headphone', 'used', 'different', 'presets', 'different', 'genre', 'music', 'NOT_understand', 'removed', 'feature', 'versionm']",3
143220,"['want', 'connect', 'laptop', 'app', 'awful', 'NOT_connect', 'noise', 'cancelling', 'fantastic', 'however', 'im', 'ready', 'send', 'back']",3
143245,"['really', 'like', 'lot', 'feel', 'great', 'sound', 'great', 'etc', 'also', 'upgraded', 'multipoint', 'pairing', 'unfortunately', 'NOT_realize', 'NOT_use', 'ldac', 'multipoint', 'time', 'sony', 'release', 'firmware', 'update', 'fix', 'ill', 'raise', 'rating', 'right', 'star']",3
143248,"['connected', 'phone', 'want', 'switch', 'laptop', 'manually', 'disconnect', 'phone', 'setting', 'first', 'annoying']",3
143251,"['rating', 'aesthetic', 'holy', 'moly', 'silver', 'sony', 'mean', 'butt', 'ugly', 'flat', 'putty', 'color', 'theyre', 'silver', 'opened', 'box', 'looked', 'cursed', 'unpleasant', 'surprise', 'put', 'back', 'box', 'requested', 'return', 'label']",3
143252,"['upgraded', 'battery', 'life', 'great', 'pairing', 'multiple', 'device', 'suck', 'never', 'know', 'device', 'play', 'still', 'constantly', 'disconnect', 'noise', 'cancelling', 'sometimes', 'start', 'making', 'wierd', 'noise', 'rest']",3
143288,"['update', 'sept', 'th', 'sony', 'released', 'software', 'update', 'update', 'improved', 'overall', 'connection', 'issue', 'reported', 'earlier', 'even', 'there', 'learning', 'curve', 'took', 'minute', 'get', 'used', 'think', 'update', 'make', 'useful', 'let', 'wait', 'see']",3
143299,"['pro', 'best', 'sound', 'ive', 'ever', 'heard', 'bluetooth', 'headphone', 'price', 'range', 'sennheiser', 'momentum', 'might', 'tad', 'better', 'xm', 'comfortable', 'better', 'noise', 'canceling', 'incredible', 'battery', 'life', 'make', 'better', 'around', 'pick']",3
143300,"['hoping', 'better', 'use', 'pair', 'earbuds', 'cellphone', 'connection', 'prefer', 'ear', 'tv', 'workout', 'using', 'pair', 'sony', 'headphone', 'connect', 'device', 'without', 'issue', 'use', 'sony', 'connecting', 'phone', 'working', 'yard', 'streaming', 'podcasts', 'tv', 'hard', 'workout']",3
143311,['NOT_reliable'],3
143313,"['previous', 'xm', 'new', 'xm', 'le', 'bass', 'clear', 'actually', 'preffer', 'xm', 'sound', 'due', 'bass', 'music', 'sound', 'alive', 'xm', 'also', 'removed', 'arena', 'concert', 'hall', 'etc', 'mode', 'sony', 'app', 'favorite', 'thing', 'watching', 'movie', 'used', 'put', 'arena', 'mode', 'sounded', 'like', 'movie', 'theatre', 'headphone', 'NOT_very', 'good', 'consuming', 'medium', 'sound', 'flat']",3
143317,"['bought', 'local', 'retailer', 'interested', 'active', 'noise', 'cancelling', 'received', 'set', 'testing', 'anc', 'using', 'noise', 'video', 'youtube', 'mostly', 'looking', 'airplane', 'noise', 'road', 'noise', 'bose', 'headphone', 'video', 'review', 'claimed', 'xm', 'anc', 'better', 'bose', 'anc', 'yes', 'NOT_after', 'carefully', 'evaluating', 'xm', 'found', 'noticeable', 'difference', 'left', 'ear', 'anc', 'right', 'ear', 'anc', 'left', 'ear', 'NOT_block', 'noise', 'well', 'right', 'ear', 'gave', 'lopsided', 'feel', 'anc', 'effectiveness', 'bose', 'anc', 'absolutely', 'balanced', 'left', 'good', 'right', 'used', 'single', 'earplug', 'isolate', 'ear', 'turn', 'found', 'xm', 'better', 'anc', 'right', 'ear', 'left', 'ear', 'bose', 'anc', 'better', 'done', 'latest', 'software', 'update', 'xm', 'NOT_know', 'affected', 'anc', 'way', 'admittedly', 'listening', 'music', 'also', 'likely', 'NOT_detect', 'difference', 'ear', 'since', 'music', 'would', 'mask', 'ambient', 'sound', 'difference', 'recognized', 'obvious', 'annoying', 'problem', 'particular', 'xm', 'headphone', 'characteristic', 'xm', 'headphone', 'NOT_know', 'returned', 'xm', 'day', 'got', 'perhaps', 'ill', 'try', 'another', 'xm', 'headphone', 'amazon', 'say', 'xm', 'loses', 'bose', 'anc', 'xm', 'would', 'winner', 'NOT_for', 'problem', 'left', 'ear', 'another', 'note', 'found', 'xm', 'le', 'comfortable', 'bose', 'mostly', 'due', 'use', 'softer', 'material', 'bose', 'noticeable', 'headband', 'top', 'head', 'might', 'resolve', 'use', 'notice', 'headband', 'padding', 'bose', 'month', 'conformed', 'bit', 'head', 'would', 'make', 'bit', 'comfortable', 'adjusting', 'headband', 'also', 'easier', 'bose', 'like', 'xm', 'headband', 'flair', 'le', 'bose', 'headband']",3
143324,"['use', 'phone', 'mac', 'sound', 'noise', 'cancellation', 'mic', 'good', 'volume', 'pause', 'control', 'right', 'headset', 'quite', 'touchy', 'NOT_obvious', 'learn', 'manual', 'big', 'missing', 'feature', 'NOT_mic', 'mute', 'button', 'must', 'using', 'phone', 'call', 'online', 'meeting', 'big', 'one', 'NOT_connect', 'multiple', 'device', 'phone', 'link', 'cell', 'phone', 'computer', 'simultaneously', 'extremely', 'useful', 'phone', 'online', 'work', 'meeting', 'call', 'come', 'tried', 'periodically', 'switch', 'phone', 'device', 'super', 'cumbersome', 'best', 'connect', 'one', 'device', 'leave', 'way']",3
143329,"['product', 'sound', 'good', 'simply', 'NOT_worth', 'price', 'point', 'noise', 'canceling', 'effective', 'sound', 'good', 'NOT_great', 'deal', 'breaker', 'microphone', 'switched', 'dollar', 'taotronic', 'surge', 'headphone', 'everyone', 'said', 'sounded', 'better', 'taotronics', 'may', 'reconsider', 'sale']",3
143342,"['NOT_millisecond', 'full', 'second', 'could', 'even', 'pair', 'headphone', 'youd', 'think', 'theyd', 'able', 'adjust', 'latency', 'fix', 'software', 'patch', 'ive', 'gone', 'sony', 'headphone', 'app', 'even', 'set', 'headphone', 'priority', 'connection', 'instead', 'audio', 'quality', 'setting', 'bluetooth', 'connection', 'still', 'full', 'second', 'audio', 'lag', 'watching', 'movie', 'samsung', 'tv', 'incredibly', 'frustrating', 'see', 'people', 'lip', 'moving', 'NOT_hear', 'speak']",3
143343,"['noise', 'cancellation', 'audio', 'quality', 'top', 'notch', 'bass', 'nice', 'clean', 'punchy', 'rest', 'pretty', 'good', 'bluetooth', 'headphone', 'issue', 'prompted', 'return', 'can', 'mic', 'quality', 'touch', 'control', 'pairing', 'desktop', 'laptop', 'resulted', 'poor', 'mic', 'quality', 'team', 'skype', 'discord', 'NOT_usable', 'since', 'us', 'lower', 'quality', 'codec', 'aptx', 'gone', 'xm', 'mm', 'cable', 'disables', 'mic', 'touch', 'control', 'NOT_customizable', 'long', 'scroll', 'short', 'scroll', 'volume', 'NOT_change', 'amount', 'tedious', 'quickly', 'skip', 'song', 'pause']",3
143350,"['first', 'audio', 'noise', 'cancelling', 'perspective', 'theyre', 'great', 'ive', 'owned', 'bose', 'qc', 'qc', 'apple', 'airpods', 'pro', 'theyve', 'great', 'way', 'decided', 'sony', 'ahead', 'game', 'latest', 'purchase', 'major', 'let', 'sony', 'software', 'especially', 'coming', 'airpods', 'transition', 'multiple', 'device', 'seamless', 'quick', 'frustrating', 'headphone', 'NOT_switch', 'audio', 'source', 'laptop', 'want', 'watch', 'youtube', 'phone', 'NOT_recognise', 'reason', 'problem', 'NOT_even', 'manually', 'switch', 'far', 'phone', 'concerned', 'theyre', 'already', 'connected']",3
143352,"['time', 'ive', 'ever', 'felt', 'need', 'review', 'product', 'warn', 'others', 'sonys', 'insolence', 'straight', 'generation', 'refused', 'knowingly', 'ignored', 'fix', 'awful', 'hinge', 'design', 'people', 'buy', 'headphone', 'fairy', 'pixy', 'dwarf', 'grandma', 'whomever', 'light', 'enough', 'touch', 'dare', 'take', 'case', 'every', 'two', 'year', 'amount', 'use', 'beyond', 'hinge', 'shatter']",3
143355,"['owned', 'loved', 'anxiously', 'awaiting', 'bought', 'hooked', 'sounded', 'fine', 'NOT_huge', 'difference', 'hooked', 'another', 'device', 'kind', 'issue', 'sometimes', 'static', 'like', 'sound', 'NOT_reason', 'disconnected', 'device', 'issue', 'come', 'next', 'day', 'hooked', 'one', 'device', 'static', 'suspect', 'headphone', 'need', 'new', 'firmware', 'decided', 'buy', 'another', 'old', 'one', 'losing', 'bit', 'battery', 'life', 'using', 'daily', 'year', 'buy', 'discount', 'NOT_upgrade']",3
143372,"['purchased', 'another', 'internet', 'seller', 'ive', 'using', 'qc', 'series', 'year', 'last', 'one', 'qc', 'first', 'got', 'xm', 'really', 'impressed', 'noise', 'canceling', 'ability', 'minute', 'wearing', 'left', 'ear', 'started', 'hurt', 'tried', 'adjust', 'NOT_much', 'adjust', 'like', 'wearing', 'noise', 'canceling', 'headphone', 'drive', 'long', 'distance', 'never', 'issue', 'qc', 'xm', 'seems', 'smaller', 'tighter', 'qc', 'building', 'quality', 'worse', 'qc', 'sorry', 'NOT_think', 'buy', 'sony']",3
143383,"['NOT_be', 'fooled', 'headphone', 'amazing', 'every', 'single', 'aspect', 'except', 'one', 'bluetooth', 'headphone', 'problem', 'connecting', 'mac', 'device', 'personally', 'NOT_experienced', 'since', 'NOT_own', 'mac', 'plenty', 'people', 'tell', 'bad', 'establishing', 'connection', 'mac', 'device', 'issue', 'caused', 'write', 'review', 'headphone', 'automatically', 'disconnect', 'NOT_sound', 'queue', 'saying', 'disconnected', 'literally', 'complete', 'silence', 'followed', 'beep', 'bluetooth', 'issue', 'persisted', 'factory', 'reset', 'testing', 'whether', 'pc', 'iphone', 'android', 'caused', 'none', 'problem', 'device', 'consistently', 'headphone', 'disconnect', 'headphone', 'nightmare', 'constantly', 'using', 'youll', 'reboot', 'even', 'factory', 'reset', 'get', 'bluetooth', 'radar', 'headphone', 'amazing', 'sound', 'comfort', 'good', 'enough', 'noise', 'cancelling', 'work', 'well', 'however', 'id', 'known', 'big', 'issue', 'came', 'headphone', 'NOT_have', 'bought', 'NOT_software', 'update', 'fixing', 'massive', 'issue', 'within', 'week', 'purchase', 'im', 'going', 'return']",3
143399,"['buy', 'noise', 'cancellation', 'multi', 'point', 'connection', 'audio', 'quality', 'average']",3
143401,"['using', 'pair', 'studio', 'beat', 'year', 'buy', 'new', 'pair', 'wireless', 'headphone', 'sony', 'mx', 'highest', 'rated', 'purchased', 'long', 'story', 'short', 'sent', 'back', 'day', 'sound', 'good', 'noise', 'cancellation', 'ok', 'touch', 'panel', 'NOT_crisp', 'NOT_work', 'well', 'always', 'skip', 'song', 'adjust', 'volume', 'directly', 'phone', 'ok', 'headphone', 'NOT_worth']",3
143402,"['let', 'make', 'simple', 'short', 'people', 'think', 'block', 'human', 'voice', 'way', 'make', 'deaf', 'something', 'well', 'NOT_it', 'NOT_it', 'reduce', 'noise', 'low', 'mid', 'frequency', 'rumbling', 'noise', 'since', 'best', 'anc', 'industry', 'believing', 'NOT_such', 'thing', 'market', 'block', 'human', 'voice', 'completely', 'block', 'outer', 'noise', 'might', 'hear', 'lot', 'much', 'going', 'around', 'sadly', 'bought', 'believing', 'anyway', 'rest', 'assured', 'get', 'soft', 'padding', 'cushion', 'good', 'sounding', 'headphone', 'make', 'sure', 'getting', 'hope', 'case', 'NOT_spent', 'hell', 'lot', 'money']",3
143403,"['pro', 'great', 'noise', 'cancellation']",3
143420,"['noice', 'cancellation', 'NOT_working', 'speech', 'frequency', 'could', 'hear', 'people', 'talking', 'distracting', 'cancel', 'frequency']",3
143431,"['NOT_except', 'much', 'noise', 'cancellation', 'hear', 'fan', 'sound', 'tv', 'sound', 'traffic', 'sound', 'also', 'sound', 'quality', 'excellent']",3
143432,"['price', 'sound', 'could', 'better', 'r', 'earphone', 'sound', 'better', 'one', 'although', 'anc', 'good', 'along', 'battery', 'life']",3
143440,"['thing', 'work', 'advertised', 'except', 'dual', 'device', 'setup', 'fails', 'time', 'right', 'hand', 'touch', 'control', 'accidentally', 'go', 'hopefully', 'fix', 'firmware', 'update']",3
143543,"['game', 'fine', 'got', 'charged', 'could']",3
143583,"['nintendo', 'switch', 'extremely', 'hyped', 'finally', 'gave', 'bought', 'one', 'play', 'animal', 'crossing', 'ring', 'fit', 'adventure', 'pro']",3
143588,"['defected', 'control', 'keep', 'scrolling', 'right', 'seems', 'like', 'common', 'problem', 'research', 'excited', 'come', 'home', 'play', 'pokemon', 'shield', 'ruined', 'night', 'returning', 'item', 'bought', 'due', 'frustration', 'update', 'instead', 'returning', 'went', 'youtube', 'found', 'fix', 'control', 'getting', 'fixed', 'ill', 'say', 'far', 'best', 'system', 'ive', 'ever', 'purchased']",3
143598,"['paper', 'slick', 'device', 'combined', 'great', 'nintendo', 'title', 'something', 'excited', 'system', 'NOT_there', 'yet', 'right', 'im', 'dealing', 'input', 'lag', 'go', 'beyond', 'controller', 'title', 'specific', 'issue', 'right', 'get', 'go', 'setting', 'portable', 'mode', 'felt', 'odd', 'touch', 'screen', 'attached', 'joy', 'con', 'felt', 'bit', 'slow', 'input', 'lag', 'speed', 'p', 'tv', 'game', 'mode', 'NOT_huge', 'deal', 'many', 'play', 'casual', 'game', 'annoying', 'enough', 'title', 'like', 'cuphead', 'enter', 'gungeon', 'hindered', 'wonder', 'newer', 'portable', 'version', 'NOT_have', 'issue', 'im', 'mainly', 'interested', 'home', 'console', 'online', 'component', 'still', 'NOT_caught', 'xbox', 'live', 'generation', 'NOT_huge', 'problem', 'discord', 'around', 'still']",3
143602,"['game', 'system', 'received', 'newer', 'one', 'better', 'battery', 'life', 'however', 'weve', 'disappointed', 'joy', 'con', 'right', 'joy', 'con', 'included', 'one', 'another', 'set', 'bought', 'would', 'disconnect', 'read', 'online', 'kind', 'issue', 'joy', 'con', 'ever', 'since', 'made', 'system', 'fewer', 'problem', 'since', 'updated', 'however', 'joy', 'con', 'received', 'system', 'dated', 'updated', 'new', 'game', 'system', 'old', 'joy', 'con', 'seriously', 'disappointed', 'nintendo', 'process', 'setting', 'warranty', 'repair', 'NOT_have', 'brand', 'new', 'system', 'individual', 'set', 'bought', 'going', 'back', 'purchased', 'new', 'one', 'local', 'store', 'theoretically', 'newer', 'initiate', 'repair', 'nintendo', 'asked', 'hundred', 'question', 'hour', 'later', 'repair', 'accepted', 'NOT_good', 'setup', 'opinion']",3
143628,"['switch', 'nice', 'system', 'read', 'review', 'wobbly', 'joy', 'con', 'many', 'figured', 'chance', 'get', 'one', 'issue', 'ordered', 'christmas', 'gift', 'arrived', 'time', 'week', 'christmas', 'day', 'present', 'get', 'opened', 'course', 'joy', 'con', 'wobbling', 'NOT_enough', 'come', 'loose', 'enough', 'would', 'definitely', 'preoccupy', 'play', 'NOT_for', 'nothing', 'nintendo', 'getting', 'dollar', 'offering', 'worst', 'deal', 'switch', 'switch', 'big', 'hit', 'still', 'NOT_have', 'quality', 'control', 'switch', 'feel', 'solid', 'tank', 'NOT_cheap', 'joy', 'con', 'wiggle', 'right', 'box', 'nintendos', 'policy', 'fixing', 'mistake', 'particular', 'right', 'box', 'defect', 'might', 'send', 'replacement', 'might', 'plain', 'grey', 'black', 'instead', 'colored', 'joy', 'con', 'paid', 'imo', 'disgusting', 'business', 'practice', 'way', 'stand', 'flagship', 'product', 'instantly', 'turned', 'never', 'another', 'nintendo', 'product', 'anyone', 'person', 'listen', 'nice', 'system', 'quality', 'lacking', 'support', 'even', 'mistake', 'insulting', 'buyer', 'beware', 'youre', 'playing', 'quality', 'roulette']",3
143630,"['great', 'deal', 'NOT_tell', 'anywhere', 'post', 'NOT_come', 'original', 'packaging', 'even', 'show', 'nintendo', 'box', 'seek', 'buy', 'original', 'empty', 'box', 'ebay', 'son', 'know', 'gamestop', 'belief', 'santa', 'still', 'NOT_want', 'doubt', 'put', 'head', 'head', 'anywhere', 'post', 'wouldve', 'nice', 'im', 'saying', 'still', 'good', 'deal', 'plan', 'adding', 'buying', 'box', 'ebay', 'want', 'box', 'shown']",3
143634,"['first', 'received', 'switch', 'excited', 'everything', 'box', 'looked', 'brand', 'new', 'first', 'NOT_have', 'enough', 'buy', 'physical', 'game', 'bought', 'game', 'sale', 'shop', 'worked', 'great', 'till', 'return', 'date', 'passed', 'realize', 'game', 'card', 'reader', 'broken', 'first', 'played', 'one', 'game', 'seemed', 'work', 'fine', 'later', 'removed', 'game', 'inserted', 'told', 'NOT_read', 'game', 'card', 'easy', 'enough', 'restarting', 'switch', 'made', 'read', 'month', 'past', 'game', 'card', 'seems', 'read', 'animal', 'crossing', 'game', 'NOT_read', 'even', 'brand', 'new', 'copy', 'minecraft', 'since', 'believe', 'still', 'warranty', 'wanted', 'contact', 'nintendo', 'repair', 'shut', 'due', 'covid', 'hope', 'get', 'fix', 'im', 'disappointed']",3
143653,"['love', 'switch', 'really', 'beautiful', 'im', 'excited', 'play', 'play', 'quarantine', 'thing', 'NOT_like', 'overpriced', 'NOT_have', 'pay', 'double', 'switch', 'luckily', 'enough', 'others', 'may', 'NOT_and', 'make', 'feel', 'bad', 'wouldve', 'nice', 'pay', 'original', 'price', 'least', 'make', 'affordable', 'price', 'NOT_just', 'bought', 'sell', 'let', 'others', 'actual', 'chance', 'getting', 'one', 'store', 'online', 'came', 'money', 'youre', 'big', 'fan', 'animal', 'crossing', 'would', 'say', 'something', 'wish', 'affordable', 'others', 'may', 'fan', 'animal', 'crossing', 'well', 'NOT_have', 'much', 'money', 'spare']",3
143658,"['first', 'game', 'console', 'like', 'small', 'light', 'easy', 'carrying', 'around', 'game', 'really', 'expensive', 'like', 'mario', 'party', 'game', 'think', 'probably', 'NOT_make', 'much', 'money', 'console', 'make', 'lot', 'money', 'selling', 'game', 'easily', 'pay', 'game', 'console', 'also', 'bought', 'little', 'kid', 'turned', 'barely', 'game', 'little', 'one']",3
143685,"['since', 'february', 'lightly', 'used', 'left', 'joy', 'con', 'NOT_charge', 'tried', 'troubleshooting', 'step', 'official', 'website', 'still', 'nothing', 'also', 'standalone', 'charging', 'base', 'joycons', 'NOT_charge', 'either', 'seeing', 'online', 'common', 'issue', 'opened', 'repair', 'request', 'ticket', 'nintendo', 'advised', 'wait', 'contact', 'ship', 'get', 'may', 'several', 'week', 'fix', 'bummer', 'got', 'animal', 'crossing', 'NOT_play', 'one', 'joy', 'con', 'refuse', 'buy', 'another', 'one', 'dollar', 'NOT_realize', 'poor', 'quality', 'nintendo', 'become', 'ill', 'sending', 'animal', 'crossing', 'back', 'hope', 'since', 'NOT_point']",3
143695,"['switch', 'great', 'game', 'system', 'blue', 'joy', 'con', 'broke', 'within', 'couple', 'day', 'playing', 'disappointing', 'bought', 'son', 'birthday', 'waited', 'month', 'giving', 'course', 'meant', 'could', 'NOT_return', 'controller', 'broke', 'planned', 'big', 'road', 'trip', 'hoping', 'switch', 'would', 'keep', 'entertained', 'broken', 'controller', 'useless', 'whole', 'time', 'nintendo', 'warranty', 'holiday', 'season', 'NOT_gone', 'process', 'returning', 'getting', 'new', 'one', 'say', 'disappointing', 'experience', 'nintendo', 'product', 'delivered', 'amazon', 'suck', 'something', 'expensive', 'break', 'easy']",3
143704,"['console', 'arrived', 'quicker', 'expected', 'everything', 'great', 'shape', 'gripe', 'seller', 'scalping', 'hard', 'switch', 'everywhere', 'understand', 'business', 'low', 'seller', 'site', 'long', 'expect', 'keep', 'going', 'console', 'amazing', 'thing', 'near', 'upmarket', 'price', 'NOT_what', 'worth', 'bottom', 'line']",3
143721,"['NOT_many', 'game', 'worth', 'playing', 'switch', 'kid', 'probably', 'ok', 'adult', 'quickly', 'got', 'tired', 'animal', 'crossing', 'legend', 'zelda', 'good', 'NOT_much', 'else', 'besides', 'different', 'mario', 'title', 'super', 'smash', 'bros', 'take', 'NOT_get', 'system', 'unless', 'really', 'like', 'nostalgia', 'older', 'franchise', 'kid']",3
143724,"['switch', 'main', 'screen', 'portion', 'warped', 'upon', 'receipt', 'back', 'side', 'slightly', 'bulged', 'screen', 'side', 'concave', 'bent', 'inward', 'ive', 'never', 'seen', 'issue', 'another', 'switch', 'NOT_realize', 'problem', 'day', 'receiving', 'installing', 'screen', 'protector', 'switch', 'set', 'return', 'replacement', 'switch', 'amazon', 'assume', 'issue', 'simply', 'manufacturer', 'defect', 'hope', 'replacement', 'NOT_have', 'problem']",3
143764,"['could', 'looked', 'NOT_had', 'bought', 'insane', 'price', 'known', 'used', 'work', 'fine', 'seemed', 'brand', 'new', 'unboxed']",3
143765,"['bought', 'son', 'birthday', 'NOT_had', 'even', 'year', 'yet', 'seems', 'hardware', 'issue', 'tried', 'use', 'three', 'different', 'microsd', 'card', 'even', 'one', 'manufactured', 'nintendo', 'add', 'memory', 'none', 'worked', 'formatting', 'NOT_even', 'option', 'kept', 'getting', 'error', 'message', 'scoured', 'internet', 'used', 'every', 'troubleshooting', 'option', 'NOT_avail', 'able', 'use', 'switch', 'minimally', 'repaired', 'nintendo', 'since', 'still', 'warranty', 'also', 'back', 'repair', 'due', 'covid', 'NOT_have', 'back', 'couple', 'month', 'wish', 'could', 'give', 'raving', 'review']",3
143783,"['product', 'seems', 'pretty', 'good', 'far', 'smaller', 'thought', 'never', 'actually', 'seen', 'device', 'screen', 'clear', 'first', 'game', 'bought', 'mario', 'karts', 'fantastic', 'clear', 'graphic', 'controller', 'small', 'awkward', 'might', 'get', 'traditional', 'controller', 'replace', 'funny', 'little', 'joy', 'con']",3
143792,"['love', 'switch', 'game', 'night', 'day', 'age', 'given', 'phone', 'struggle', 'think', 'worth', 'price', 'couple', 'expensive', 'game', 'make', 'even', 'harder', 'justify', 'getting', 'hindsight', 'definitely', 'regret', 'investing', 'price', 'unit', 'high', 'cost', 'game', 'game', 'note', 'good']",3
143814,"['center', 'console', 'fine', 'actually', 'newer', 'version', 'xkw', 'longer', 'battery', 'life', 'however', 'joycons', 'clearly', 'heavily', 'used', 'left', 'one', 'drift', 'severe', 'useless', 'NOT_too', 'much', 'hassle', 'get', 'replacement', 'part', 'seller', 'frustrating', 'wait', 'another', 'week', 'use', 'new', 'switch', 'aside', 'joycon', 'issue', 'packaged', 'nicely', 'shipped', 'quickly', 'part', 'accounted', 'im', 'sure', 'replacement', 'part', 'come', 'ill', 'satisfied', 'purchase']",3
143821,"['son', 'love', 'product', 'reason', 'gave', 'star', 'offered', 'promotion', 'credit', 'gift', 'card', 'buying', 'switch', 'tried', 'use', 'came', 'back', 'invalid', 'contacted', 'amazon', 'useless', 'never', 'able', 'use', 'promotion']",3
143834,"['loved', 'arrived', 'unfortunately', 'keep', 'freezing', 'returning', 'today', 'could', 'see', 'awhile', 'NOT_twice', 'week', 'every', 'week', 'sometimes', 'paid', 'definitely', 'NOT_worth', 'issue', 'extremely', 'disappointed', 'boy', 'really', 'love']",3
143850,"['arrived', 'left', 'speaker', 'blown', 'buzzing', 'NOT_help', 'notice', 'there', 'NOT_much', 'game', 'switch', 'NOT_internet', 'browser', 'medium', 'player', 'NOT_apps', 'like', 'netflix', 'hulu', 'youtube', 'worth', 'game', 'available', 'machine', 'excellent', 'end', 'day', 'thats', 'buy', 'switch', 'NOT_for', 'blown', 'speaker', 'would', 'given', 'star']",3
143871,"['month', 'im', 'noticing', 'joycon', 'drift', 'already', 'use', 'mostly', 'handheld', 'mode', 'battery', 'superior', 'original', 'joycons', 'still', 'suck']",3
143907,"['basterds', 'NOT_let', 'use', 'credit', 'card', 'eshop', 'even', 'though', 'legit', 'work', 'fine', 'literally', 'everywhere', 'else', 'aside', 'great', 'annoyed', 'nintendo', 'customer', 'service', 'well', 'card', 'company', 'capital', 'one']",3
143940,"['grandson', 'love', 'game', 'one', 'button', 'joystick', 'fell', 'week', 'sending', 'back', 'sending', 'new', 'one', 'hopefully', 'new', 'one', 'good', 'concerned', 'quality', 'certainly', 'hope', 'replacement', 'good']",3
144023,"['there', 'lot', 'thing', 'like', 'switch', 'time', 'limited', 'number', 'interesting', 'title', 'make', 'glorified', 'dust', 'collector', 'whenever', 'actually', 'remind', 'boot', 'play', 'title']",3
144058,"['bought', 'november', 'working', 'fine', 'yesterday', 'decided', 'NOT_longer', 'charge', 'im', 'disappointed', 'short', 'lifespan']",3
144072,"['daughter', 'love', 'played', 'like', 'real', 'console', 'tv', 'removed', 'played', 'handheld', 'device', 'dock', 'stop', 'working', 'randomly', 'send', 'nintendo', 'repaired', 'console', 'month', 'dock', 'stopped', 'charging', 'broadcasting', 'switch', 'tv']",3
144129,"['game', 'work', 'fine', 'thing', 'wanting', 'play', 'purchase', 'NOT_after', 'paying', 'much', 'thing', 'would', 'NOT_do']",3
144149,"['switch', 'fine', 'game', 'disappointed', 'expensive', 'boring', 'end', 'day', 'NOT_play', 'longer']",3
144157,"['switch', 'work', 'expected', 'NOT_problems', 'pretty', 'cool', 'console', 'would', 'recommend', 'console']",3
144158,"['daughter', 'love', 'switch', 'however', 'upon', 'purchase', 'told', 'wed', 'get', 'gift', 'card', 'game', 'never', 'happened', 'ive', 'checking', 'email', 'daily', 'nothing', 'come']",3
144168,"['NOT_like', 'people', 'taking', 'advantage', 'limited', 'product', 'gouge', 'price', 'like', 'ive', 'come', 'expect', 'item', 'ordered', 'correct', 'work', 'great']",3
144234,"['took', 'year', 'old', 'week', 'break', 'controller', 'week', 'destroy', 'whole', 'thing']",3
144291,"['made', 'purchase', 'black', 'friday', 'understanding', 'came', 'amazon', 'gift', 'card', 'delivered', 'later', 'date', 'day', 'never', 'received', 'wonder', 'misread', 'fine', 'print']",3
144365,"['got', 'product', 'tonight', 'actually', 'already', 'set', 'someone', 'named', 'nick', 'im', 'NOT_sure', 'used', 'bought', 'new', 'supposedly', 'im', 'little', 'confused', 'everything', 'box', 'everything', 'seems', 'okay', 'console', 'everything']",3
144436,"['really', 'fun', 'kid', 'however', 'limited', 'us', 'lack', 'game', 'adult']",3
144565,"['month', 'docking', 'system', 'stopped', 'charging', 'recognizing', 'switch', 'docked']",3
144598,"['good', 'system', 'however', 'never', 'received', 'black', 'friday', 'promotional', 'credit', 'advertised', 'amazon', 'NOT_fix']",3
144744,"['good', 'product', 'expensive', 'compared', 'original', 'price', 'NOT_buy', 'anything', 'bestbuy', 'cause', 'scalper']",3
144816,"['damaged', 'joycons', 'buy', 'new', 'one', 'console', 'good', 'condition', 'work', 'perfectly']",3
144941,"['NOT_come', 'original', 'box', 'scratch', 'dock', 'NOT_worth', 'jump', 'price', 'thats', 'get', 'buying', 'someone', 'else', 'bright', 'side', 'still', 'work', 'came', 'faster', 'expected']",3
