,review,prediction
31879,['love'],3
31884,"['ok', 'pretty', 'much', 'dot', 'however', 'car', 'find', 'needing', 'direction', 'would', 'think', 'could', 'ask', 'alexa', 'direction', 'no', 'no', 'not', 'truck', 'pioneer', 'system', 'car', 'using', 'alexa', 'turn', 'alexa', 'switch', 'map', 'mode', 'system', 'gps', 'get', 'direction', 'not', 'use', 'alexa', 'thinking', 'wrong', 'researched', 'today', 'ironically', 'get', 'email', 'rate', 'found', 'alexa', 'not', 'give', 'direction', 'work', 'arounds', 'involves', 'pulling', 'going', 'phone', 'google', 'waze', 'getting', 'direction', 'point', 'alexa', 'car', 'also', 'ask', 'gas', 'station', 'near', 'alexa', 'name', 'fail', 'able', 'tell', 'get', 'ask', 'name', 'gas', 'station', 'near', 'good', 'unfamiliar', 'area', 'far', 'thing', 'message', 'email', 'newer', 'vehicle', 'system', 'come', 'function', 'already', 'not', 'mention', 'social', 'medium', 'ok', 'listen', 'music', 'want', 'tell', 'make', 'schedule', 'list', 'ask', 'stupid', 'stuff', 'ever', 'ask', 'direction']",3
31913,"['used', 'card', 'mavic', 'zoom', 'drone', 'no', 'problem', 'video', 'recording', 'reason', 'thought', 'would', 'try', 'dashcam', 'found', 'not', 'designed', 'stand', 'rigor', 'continual', 'recording', 'writing', 'security', 'camera', 'dashcam', 'advise', 'not', 'used', 'application']",3
31967,"['pleased', 'adding', 'existing', 'cam', 'also', 'wyze', 'total', 'issue', 'one', 'pan', 'camera', 'pleased', 'support', 'replacement', 'already', 'received', 'warranty', 'totally', 'recommend', 'camera', 'see', 'happens', 'home']",3
31968,"['far', 'everything', 'great', 'set', 'easy', 'work', 'smart', 'home', 'application', 'work', 'great', 'ring', 'camera', 'happy', 'issue', 'screen', 'size', 'appearance', 'husband', 'love', 'photo', 'display', 'slide', 'show', 'using', 'display', 'recipe']",3
31981,"['great', 'speaker', 'pool', 'good', 'sound', 'quality', 'good', 'battery', 'life']",3
32008,"['break', 'way', 'easily', 'protects', 'phone']",3
32015,"['move', 'cut', 'cord', 'found', 'needed', 'another', 'fire', 'tv', 'stick', 'second', 'television', 'bedroom', 'first', 'one', 'year', 'husband', 'hate', 'set', 'work', 'electronics', 'installed', 'set', 'little', 'effort']",3
32051,"['use', 'camera', 'record', 'sporting', 'event', 'get', 'hour', 'minute', 'full', 'battery', 'recording', 'fps', 'camera', 'require', 'microsd', 'order', 'use', 'not', 'sure', 'specifically', 'say', 'description', 'used', 'gopro', 'nothing', 'compare', 'item', 'say', 'use', 'imagine', 'gopro', 'better', 'job', 'especially', 'consider', 'difference', 'cost', 'direction', 'difficult', 'follow', 'information', 'need', 'found', 'online']",3
32098,"['sometimes', 'understand', 'people', 'expectation', 'reading', 'review', 'wonder', 'people', 'simply', 'bought', 'product', 'without', 'reading', 'product', 'description', 'regardless', 'great', 'product', 'favorite', 'alexa', 'device', 'far', 'feel', 'versatile', 'not', 'versatile', 'regular', 'alexa', 'device', 'rather', 'many', 'feature', 'find', 'unnecessary', 'home', 'find', 'incredibly', 'useful', 'driving']",3
32120,"['unfortunately', 'device', 'not', 'compatible', 'liftmaster', 'hm', 'garage', 'door', 'opener', 'support', 'claim', 'commercial', 'opener', 'receiver', 'not', 'compatible', 'mean', 'little', 'garage', 'door', 'receiver', 'garage', 'door', 'home']",3
32131,"['love', 'weight', 'texture', 'paper', 'print', 'show', 'extremely', 'well', 'brightness', 'paper', 'making', 'copy', 'appear', 'original']",3
32138,"['great', 'laptop', 'got', 'quick', 'easy', 'set', 'downside', 'separately', 'buy', 'cord', 'hook', 'phone']",3
32143,"['antenna', 'work', 'great', 'easy', 'set', 'get', 'local', 'channel', 'without', 'paying', 'cable']",3
32176,"['good', 'headphone', 'pro', 'noice', 'cancellation', 'great', 'sound', 'pretty', 'good', 'fit', 'feel', 'great']",3
32286,"['first', 'let', 'say', 'use', 'camera', 'inside', 'kitchen', 'window', 'film', 'area', 'front', 'garage', 'door', 'night', 'vision', 'got', 'three', 'star', 'super', 'little', 'camera', 'intend', 'order', 'keeping', 'eye', 'cat', 'currently', 'two', 'camera', 'cost', 'work', 'well', 'not', 'put', 'card', 'one', 'yet', 'needed', 'pay', 'cloud', 'storage', 'forscam', 'requires', 'easy', 'figure', 'wansview', 'not', 'two', 'year', 'still', 'not', 'figured', 'make', 'record', 'even', 'sd', 'card', 'looking', 'good', 'camera', 'lot', 'range', 'one', 'excellent', 'one']",3
32304,"['charger', 'disk', 'come', 'two', 'charging', 'cable', 'one', 'usb', 'usb', 'second', 'usb', 'usb', 'cable', 'work', 'well', 'transfer', 'data', 'using', 'cable', 'charging', 'disk', 'work', 'well', 'charge', 'fast', 'however', 'not', 'charge', 'wallet', 'style', 'case', 'must', 'remove', 'phone', 'case', 'charge', 'not', 'return', 'need', 'use', 'flat', 'disk', 'charger', 'remove', 'phone', 'case', 'need', 'keep', 'case', 'plug', 'usb', 'cable', 'directly', 'phone']",3
32307,"['rare', 'review', 'product', 'one', 'worth', 'review', 'potential', 'failure', 'reach', 'notable', 'installed', 'chamberlain', 'myq', 'garage', 'door', 'integration', 'system', 'garage', 'month', 'ago', 'two', 'tracked', 'garage', 'door', 'found', 'overall', 'installation', 'process', 'simple', 'suggests', 'mount', 'base', 'unit', 'though', 'opted', 'not', 'mount', 'mine', 'extent', 'able', 'get', 'app', 'work', 'worked', 'fine', 'unmounted']",3
32375,"['love', 'use', 'day', 'easy', 'add', 'existing', 'devise', 'fun', 'call', 'friend', 'especially', 'covid', 'quarantine', 'time']",3
32386,"['perfectly', 'loud']",3
32434,"['firestick', 'firestick', 'somewhat', 'firestick', 'felt', 'faster', 'firestick', 'dont', 'tv', 'cant', 'say', 'much', 'picture', 'firestick', 'know', 'none', 'smart', 'tv', 'ask', 'confirm', 'added', 'power', 'vol', 'feature', 'tv', 'mean', 'no', 'longer', 'need', 'use', 'two', 'remote', 'control', 'firestick', 'tv']",3
32490,"['several', 'bluetooth', 'speaker', 'one', 'best', 'bang', 'buck', 'compact', 'waterproof', 'easy', 'connect', 'use', 'great', 'sound', 'use', 'golf', 'cart', 'around', 'house']",3
32516,"['searched', 'market', 'action', 'camera', 'best', 'one', 'overall', 'found', 'video', 'photo', 'quality', 'good', 'camera']",3
32524,"['something', 'disliked', 'come', 'memory', 'card']",3
32543,"['must', 'using', 'switch', 'base', 'not', 'fan', 'using', 'switch', 'controller', 'alone', 'one', 'controller', 'holder', 'pricey', 'sturdy', 'hold', 'charge', 'long', 'time']",3
32585,"['great', 'love']",3
32622,"['worked', 'great', 'playroom', 'not', 'smart', 'tv', 'easy', 'install', 'use', 'effective', 'efficient', 'even', 'one', 'no', 'technological', 'skill', 'would', 'recommend', 'purchasing', 'every', 'tv', 'home', 'long', 'internet', 'not', 'need', 'pay', 'high', 'cable', 'bill', 'subscription', 'fee', 'perfect', 'picture', 'affordable', 'price']",3
32633,"['product', 'awesome', 'issue', 'every', 'disconnect', 'wifi', 'everything', 'else', 'house', 'still', 'connected', 'looked', 'online', 'figured', 'reset', 'fire', 'stick', 'work', 'no', 'issue']",3
32679,"['love', 'airpods', 'since', 'first', 'generation', 'far', 'best', 'airpods', 'yet', 'noise', 'cancelling', 'insane', 'came', 'two', 'day', 'really', 'good', 'price', 'complaint', 'giving', 'star', 'opened', 'package', 'medium', 'size', 'ear', 'tip', 'missing', 'nowhere', 'found', 'airpods', 'naked', 'no', 'tip', 'thankfully', 'use', 'one', 'came', 'box', 'wish', 'everything', 'came', 'default', 'like', 'store', 'great', 'purchase', 'picture', 'large', 'tip', 'installed', 'medium', 'missing']",3
32762,"['e', 'bastante', 'comodo', 'tener', 'el', 'control', 'en', 'tus', 'manos', 'nada', 'que', 'ver', 'con', 'los', 'otros', 'controles', 'que', 'son', 'ma', 'pequenos', 'que', 'tu', 'dedo', 'no', 'alcanza', 'mover', 'un', 'boton', 'porque', 'queda', 'lejos', 'ademas', 'el', 'pro', 'control', 'tiene', 'una', 'bateria', 'sumamente', 'duradera', 'fuera', 'de', 'jugar', 'en', 'nintendo', 'switch', 'usarlo', 'en', 'pc', 'no', 'e', 'compatible', 'el', 'control', 'llego', 'con', 'la', 'caja', 'algo', 'maltratada', 'un', 'mango', 'del', 'control', 'estaba', 'algo', 'flojo', 'pero', 'no', 'era', 'nada', 'que', 'dejara', 'el', 'control', 'inservible', 'recomendado', 'solamente', 'si', 'tienes', 'switch', 'quieres', 'que', 'sea', 'una', 'especie', 'de', 'control', 'principal', 'para', 'usar', 'en', 'varios', 'dispositivos', 'de', 'lo', 'contrario', 'preferiria', 'otros']",3
32860,"['fit', 'ton', 'rom', 'retropie']",3
32940,"['right', 'ear', 'bud', 'completely', 'inoperable', 'giving', 'product', 'two', 'star', 'review', 'simply', 'impressed', 'quickly', 'item', 'delivered', 'price', 'point', 'find', 'frustrating', 'not', 'proper', 'quality', 'control', 'product', 'guess', 'stick', 'gas', 'station', 'headphone']",3
33087,"['work', 'great', 'wifi', 'nice', 'monitor', 'activity', 'control', 'access']",3
33137,"['fastest', 'download', 'time', 'seen', 'date', 'must', 'today', 'dslr', 'camera']",3
33157,"['excellent', 'choice', 'excellent', 'sound', 'clear', 'bass', 'conversation', 'option', 'much', 'better', 'hear', 'perfect', 'lot', 'definition']",3
33191,"['buy', 'get', 'free', 'game', 'every', 'month']",3
33206,"['bought', 'son', 'custom', 'pc', 'build', 'super', 'excited', 'knowing', 'favorite', 'streamer', 'run', 'chipset', 'happy', 'performance', 'actually', 'outweighs', 'price', 'point', 'would', 'definitely', 'recommend', 'build', 'teen', 'gamer', 'would', 'not', 'pair', 'cosair', 'ram', 'though', 'caused', 'issue', 'switch', 'another', 'brand']",3
33239,['good'],3
33263,"['best', 'hand', 'free', 'device', 'car', 'however', 'seems', 'problem', 'speaker', 'turn', 'either', 'carkit', 'android', 'auto', 'people', 'called', 'hear', 'hear', 'response', 'alexa', 'not', 'consistent', 'frustrating', 'dangerous', 'trying', 'figure', 'get', 'speaker', 'work', 'correctly', 'work', 'great', 'would', 'love', 'alexa', 'would', 'open', 'apps', 'phone', 'well']",3
33290,"['amazing', 'quality', 'light', 'range', 'easy', 'assemble', 'video', 'look', 'much', 'better']",3
33354,"['love', 'best', 'purchase', 'ever']",3
33380,"['good', 'sound', 'great', 'color']",3
33383,"['much', 'better', 'price', 'phone', 'store', 'good']",3
33433,"['totally', 'love', 'new', 'air', 'pod', 'pro']",3
33443,"['esta', 'e', 'la', 'da', 'vez', 'que', 'lo', 'compro', 'llego', 'super', 'bien', 'en', 'buenas', 'condiciones', 'sellado', 'todo', 'funciona', 'al', 'llego', 'en', 'tiempo', 'enserio', 'le', 'doy', 'un']",3
33456,"['amazing', 'camera', 'price', 'bought', 'mine', 'part', 'package', 'deal', 'camera', 'offered', 'thought', 'not', 'time', 'never', 'heard', 'wyze', 'really', 'expecting', 'much', 'little', 'guy', 'blew', 'away', 'small', 'sleek', 'easily', 'adjustable', 'base', 'conveniently', 'magnetic', 'love', 'square', 'modern', 'look', 'although', 'small', 'enough', 'many', 'friend', 'even', 'notice', 'first', 'set', 'mine', 'using', 'ifttt', 'record', 'motion', 'away', 'house', 'really', 'pet', 'set', 'course', 'good', 'thing', 'quality', 'recording', 'great', 'clear', 'even', 'night', 'love', 'fact', 'easily', 'check', 'live', 'feed', 'best', 'part', 'pay', 'storage', 'fee', 'recording', 'saved', 'cloud', 'day', 'free', 'video', 'downloaded', 'watch', 'love', 'fact', 'pay', 'camera', 'no', 'hidden', 'extra', 'fee', 'probably', 'going', 'invest', 'new', 'deg', 'camera', 'well', 'really', 'impressed', 'wyze', 'making', 'great', 'camera', 'affordable']",3
33550,"['charged', 'phone', 'week', 'stopped', 'wife', 'warned', 'bought', 'cheap', 'thought', 'going', 'last', 'least', 'year', 'not', 'return', 'wife', 'not', 'tell', 'used', 'one', 'phone', 'charge', 'phone', 'see', 'late', 'return']",3
33577,"['nice', 'long', 'broken', 'yet']",3
33583,"['son', 'absolutely', 'love', 'keyboard']",3
33624,"['nd', 'one', 'bought', 'love']",3
33661,"['worth', 'buy', 'love', 'keyboard', 'many', 'mouse', 'since', 'purchased', 'mostly', 'find', 'one', 'want', 'still', 'using', 'keyboard', 'look', 'amazing', 'smooth', 'loud', 'buy']",3
33727,['great'],3
33773,"['loud', 'work', 'baker', 'hear', 'everything', 'music', 'podcasts', 'oven', 'timer', 'several', 'people', 'ask', 'much', 'people', 'think', 'talking', 'someone', 'clear', 'hear', 'speaker', 'ft', 'better', 'bose', 'speaker', 'played', 'bose', 'speaker', 'mine', 'louder', 'bose']",3
33780,"['simply', 'best', 'upgraded', 'apple', 'airpod', 'nd', 'generation', 'great', 'well', 'love', 'airpod', 'pro', 'worth', 'extra', 'price', 'hand']",3
33782,['wonderful'],3
33808,"['perfect', 'strong', 'stable']",3
33843,"['perfect', 'needed', 'great', 'tripod', 'many', 'different', 'option', 'sizing']",3
33866,"['liked', 'packaging', 'professional', 'looking', 'well', 'thought', 'design', 'headphone', 'sturdy', 'feeling', 'not', 'heavy', 'create', 'wear', 'head', 'found', 'cup', 'fit', 'comfortably', 'ear', 'sound', 'quality', 'good', 'clear', 'tone', 'not', 'overbearing', 'bass', 'not', 'super', 'awesome', 'definitely', 'noise', 'cancelling', 'noticeable', 'effective', 'going', 'turn', 'everything', 'silent', 'took', 'airplane', 'ambient', 'noise', 'away', 'deter', 'movie', 'plane', 'led', 'side', 'appear', 'super', 'obnoxious', 'neighbor', 'one', 'thing', 'disappointed', 'would', 'not', 'operate', 'un', 'powered', 'headphone', 'must', 'turn', 'even', 'operate', 'aux', 'capacity', 'speaking', 'aux', 'not', 'notice', 'much', 'difference', 'aux', 'v', 'bluetooth', 'sound', 'quality', 'also', 'recorded', 'voice', 'phone', 'headphone', 'clear', 'sound', 'little', 'far', 'away', 'granted', 'mic', 'earcups', 'overall', 'liked', 'much', 'hope', 'enjoy']",3
33873,"['able', 'play', 'friend', 'online', 'countless', 'hour', 'fun']",3
33897,"['good', 'value', 'mobile', 'gaming']",3
33935,"['work', 'great', 'hd', 'picture', 'bunch', 'channel', 'especially', 'important', 'one', 'like', 'fox', 'local', 'network', 'channel']",3
33970,"['buono', 'purtroppo', 'il', 'processore', 'era', 'difettoso']",3
33978,"['not', 'worth', 'price']",3
34003,[],3
34037,"['buy', 'digital', 'get', 'code', 'min', 'back', 'playing', 'recommend', 'enter', 'code', 'directly', 'playstation', 'store', 'pc', 'never', 'tired', 'way', 'heard', 'sometimes', 'not', 'go', 'well']",3
34043,"['got', 'son', 'th', 'birthday', 'absolutely', 'love', 'p', 'time', 'friend', 'across', 'country', 'said', 'work', 'awesome']",3
34065,"['easy', 'setup', 'connect', 'connect', 'multiple', 'device', 'work', 'well']",3
34073,"['look', 'good', 'key', 'inconsistent', 'tactile', 'feel', 'not', 'get', 'bright', 'would', 'liked', 'bottom', 'keyboard', 'also', 'shaped', 'weird', 'one', 'hand', 'rest', 'typing', 'mouse', 'feel', 'pretty', 'good', 'overall', 'not', 'huge', 'fan', 'texturing', 'decent', 'enough', 'set', 'price']",3
34079,"['wifi', 'little', 'weak', 'great', 'product']",3
34083,"['great', 'amazon', 'product', 'amazon', 'fixed', 'issue', 'size', 'time', 'home', 'screen', 'latest', 'update', 'make', 'sure', 'check', 'setting', 'see', 'latest', 'update', 'also', 'trash', 'removed', 'screen', 'setting', 'un', 'click', 'everything', 'want', 'show', 'screen']",3
34099,"['set', 'no', 'cc', 'prime', 'video', 'channel', 'okay', 'play', 'prime', 'movie', 'another', 'channel', 'movie', 'anywhere', 'cc', 'even', 'cc', 'prime', 'show', 'kindle', 'tablet', 'not', 'tv', 'roku', 'prime', 'video', 'channel', 'spent', 'day', 'roku', 'amazon', 'customer', 'support', 'fix', 'either', 'anyone', 'idea', 'update', 'amazon', 'tech', 'finally', 'figured', 'cc', 'secret', 'pleased', 'express']",3
34106,"['absolutely', 'love', 'ring', 'product', 'purchased', 'easy', 'set', 'le', 'minute']",3
34227,"['excellent', 'cheap', 'good', 'quality', 'else', 'ask']",3
34232,"['work', 'great', 'definitely', 'upgrade', 'existing', 'echo', 'nice', 'video', 'chat', 'sound', 'quality', 'great']",3
34238,"['another', 'review', 'spot', 'every', 'get', 'suckered', 'one', 'time', 'claim', 'sound', 'quality', 'anywhere', 'near', 'good', 'stretching', 'thing', 'excited', 'pair', 'speaker', 'computer', 'van', 'halen', 'composition', 'high', 'frequency', 'percussion', 'low', 'frequency', 'bass', 'playing', 'listening', 'using', 'bose', 'headset', 'examine', 'difference', 'switched', 'output', 'device', 'mm', 'jack', 'computer', 'bluetooth', 'pairing', 'everything', 'else', 'drop', 'sound', 'quality', 'dramatic', 'sound', 'like', 'portable', 'speaker', 'muffled', 'layer', 'towel', 'cheap', 'portable', 'speaker', 'given', 'trinket', 'gift', 'sound', 'better', 'return']",3
34240,"['bought', 'device', 'watch', 'house', 'away', 'vacation', 'folk', 'coming', 'look', 'pet', 'clean', 'house', 'wanted', 'confirmation', 'onsite', 'expected', 'wide', 'video', 'field', 'clear', 'motion', 'detection', 'pretty', 'good', 'get', 'fooled', 'shadow', 'reflection', 'car', 'moving', 'across', 'ceiling', 'regular', 'occurrence', 'vacation', 'able', 'stream', 'video', 'notification', 'event', 'live', 'stream', 'easily', 'assuming', 'lte', 'wifi', 'night', 'vision', 'capability', 'good', 'providing', 'well', 'lit', 'image', 'chose', 'use', 'sd', 'video', 'streaming', 'excellent', 'clarity', 'detail', 'checked', 'hd', 'excellent', 'necessary', 'need']",3
34287,"['work', 'awesome', 'boy', 'use', 'every', 'single', 'day', 'far', 'good']",3
34301,"['not', 'connect', 'local', 'network', 'tech', 'support', 'unable', 'help', 'back', 'go']",3
34313,['great'],3
34358,"['keyboard', 'feel', 'good', 'type', 'high', 'quality', 'mouse', 'also', 'awesome', 'like', 'easy', 'change', 'lighting', 'keyboard', 'many', 'variation', 'even', 'no', 'back', 'lighting', 'highly', 'recommend', 'red', 'dragon', 'product']",3
34363,"['work', 'well', 'sturdy', 'build']",3
34389,['great'],3
34406,"['mounted', 'easy']",3
34409,"['know', 'work', 'cut', 'line', 'one', 'side', 'work', 'confused', 'wrong']",3
34509,"['took', 'long', 'time', 'buy', 'whole', 'fire', 'stick', 'thing', 'not', 'technologically', 'inclined', 'figured', 'would', 'hassle', 'ex', 'want', 'get', 'rid', 'overpriced', 'directtv', 'football', 'package', 'lock', 'anyway', 'moved', 'occurred', 'want', 'much', 'tv', 'maybe', 'week', 'definitely', 'paying', 'cable', 'price', 'ordered', 'set', 'fire', 'stick', 'prime', 'account', 'prime', 'first', 'thing', 'loaded', 'tv', 'ton', 'option', 'entertainment', 'also', 'hulu', 'thought', 'canceling', 'watch', 'often', 'prime', 'short', 'amazing', 'deal', 'super', 'easy', 'plug', 'walk', 'set', 'no', 'cable', 'bill', 'forever', 'sold']",3
34516,"['work', 'well', 'sit', 'phone', 'fall', 'asleep', 'wake', 'fully', 'charged', 'ready', 'go', 'portable', 'sure', 'well', 'suitable', 'busy', 'person']",3
34535,"['love', 'go', 'headphone']",3
34555,"['love', 'controller']",3
34564,"['even', 'tv', 'yet', 'bought', 'sale', 'replace', 'nd', 'generation', 'firestick', 'love', 'faster', 'smoother', 'old', 'nd', 'generation', 'stick', 'love', 'volume', 'button', 'power', 'button', 'remote', 'synced', 'right', 'older', 'panasonic', 'plasma', 'tv', 'control', 'power', 'volume', 'mute', 'plasma', 'little', 'older', 'could', 'never', 'adjust', 'second', 'generation', 'adjust', 'aspect', 'ratio', 'right', 'inside', 'firestick', 'setting', 'no', 'cut', 'picture', 'screen']",3
34604,"['previously', 'owned', 'jabra', 'bluetooth', 'headphone', 'twice', 'price', 'tozo', 'skeptical', 'quality', 'would', 'bargain', 'give', 'shot', 'surprise', 'smaller', 'sound', 'better', 'longer', 'battery', 'life', 'le', 'half', 'price', 'even', 'better', 'awesome', 'customer', 'service', 'reached', 'see', 'could', 'buy', 'replacement', 'charging', 'case', 'fell', 'pocket', 'since', 'one', 'available', 'purchase', 'sending', 'whole', 'new', 'pair', 'headphone', 'free', 'charge']",3
34610,"['excellent', 'work', 'great']",3
34617,"['bought', 'amazon', 'basic', 'cord', 'several', 'time', 'past', 'year', 'however', 'latest', 'cord', 'purchased', 'not', 'quality', 'gotten', 'past', 'cord', 'already', 'beginning', 'show', 'weak', 'point', 'right', 'rubber', 'protection', 'top', 'cord', 'cord', 'couple', 'month', 'lucky', 'get', 'another', 'month', 'two']",3
34633,"['son', 'love']",3
34674,"['little', 'confusing', 'connect', 'got', 'work']",3
34704,"['great', 'little', 'charger', 'phone', 'cannot', 'plugged', 'saved', 'bought', 'two', 'month', 'always', 'work', 'great', 'sure', 'position', 'phone', 'correctly', 'take', 'charge', 'always', 'leave', 'case']",3
34718,"['originally', 'got', 'product', 'simply', 'replace', 'broken', 'one', 'initially', 'going', 'use', 'temporarily', 'could', 'get', 'preferred', 'brand', 'ended', 'using', 'consistently', 'held', 'really', 'good', 'sound', 'really', 'good', 'noise', 'cancellation', 'better', 'expected', 'purchase']",3
34719,"['pro', 'great', 'cord', 'length', 'cord', 'durable', 'not', 'broken', 'ripped', 'year', 'con', 'last', 'year', 'not', 'properly', 'charge', 'phone', 'slow', 'charge', 'not', 'piece', 'go', 'port', 'go', 'faulty', 'charger', 'issue']",3
34854,"['device', 'taken', 'care', 'many', 'thing', 'not', 'able', 'go', 'run', 'leave', 'garage', 'door', 'open', 'cause', 'opener', 'car', 'open', 'adn', 'close', 'love']",3
34887,"['good', 'price']",3
34894,"['honest', 'review', 'going', 'give', 'four', 'star', 'first', 'using', 'little', 'little', 'bit', 'changed', 'mine', 'favorite', 'feature']",3
34897,"['issue', 'homekit', 'connecting', 'august', 'smart', 'lock', 'emailed', 'customer', 'service', 'waiting', 'hear', 'back']",3
34934,"['pricey', 'worth']",3
34945,['must'],3
34956,['garbage'],3
34957,"['ok', 'no', 'meearbud', 'bother', 'much', 'ear']",3
35001,"['say', 'enough', 'good', 'thing', 'new', 'sony', 'wh', 'xm', 'wireless', 'headphone', 'honestly', 'like', 'baby', 'jesus', 'singing', 'heaven', 'imagine', 'aaron', 'neville', 'alison', 'krauss', 'baby', 'baby', 'grew', 'singer', 'headphone', 'sound', 'like', 'crystal', 'clear', 'complete', 'noise', 'cancelling', 'deep', 'base', 'customizable', 'equalizer', 'iphone', 'app', 'hour', 'battery', 'life', 'super', 'fast', 'charging', 'comfortable', 'say', 'comfortable', 'baby', 'like', 'cradled', 'bosom', 'dolly', 'parton', 'end', 'long', 'night', 'mama', 'mia', 'soft', 'easy', 'headphone', 'seriously', 'not', 'one', 'thing', 'would', 'change', 'maybe', 'longer', 'charging', 'cord', 'inch', 'said', 'seriously', 'give', 'least', 'foot', 'also', 'said', 'sony', 'knocked', 'park', 'unit', 'pretty', 'steep', 'price', 'pretty', 'pretty', 'steep', 'enjoy', 'hearing', 'tv', 'music', 'crystal', 'clearly', 'drowning', 'droning', 'sound', 'air', 'conditioner', 'blowing', 'full', 'blast', 'dog', 'barking', 'wife', 'yelling', 'kid', 'cry', 'doorbell', 'ringing', 'phone', 'texting', 'worth', 'put', 'another', 'world', 'totally', 'worth', 'hell', 'pay']",3
35019,"['got', 'replace', 'set', 'beat', 'executive', 'went', 'defective', 'repaired', 'boy', 'ever', 'happy', 'comfortable', 'sound', 'quality', 'exceptional', 'charge', 'great', 'definitely', 'great', 'discovery']",3
35085,"['no', 'complaint', 'yet']",3
35094,"['literally', 'ryzen', 'taken', 'pc', 'world', 'amazing', 'price', 'v', 'performance', 'ratio', 'chip', 'forget', 'review', 'comparison', 'etc', 'etc', 'find', 'deal', 'cheap', 'buy', 'current', 'price', 'kinda', 'ridiculous', 'could', 'new', 'norm', 'due', 'supply', 'demand', 'issue']",3
35095,"['first', 'package', 'arrived', 'damaged', 'headset', 'mic', 'stopped', 'working', 'quickly', 'replaced', 'faster', 'initial', 'shipping', 'time', 'great', 'son', 'love', 'perfect', 'gaming', 'friend']",3
35104,"['love', 'tripod', 'amazing', 'price', 'since', 'cheap', 'really', 'not', 'think', 'going', 'good', 'used', 'multiple', 'time', 'worked', 'amazingly', 'every', 'time', 'sturdy', 'extremely', 'light', 'weight', 'come', 'carrying', 'case', 'really', 'come', 'handy', 'plus', 'height', 'really', 'perfect', 'multiple', 'camera', 'price', 'really', 'better', 'tripod', 'job', 'especially', 'starting', 'photography', 'need', 'basic', 'tripod', 'get', 'job', 'done', 'definitely', 'best', 'option']",3
35105,"['extra', 'thick', 'insulation', 'used', 'inch', 'carriage', 'bolt', 'screw', 'instead', 'included', 'secure', 'stud', 'otherwise', 'fairly', 'straightforward', 'seems', 'sturdy', 'wall', 'bracket', 'tilted', 'better', 'viewing']",3
35180,"['not', 'use', 'auto', 'mode', 'open', 'close', 'lock', 'not', 'needed', 'use', 'remote', 'access', 'open', 'door', 'allow', 'people', 'access', 'ever', 'need', 'no', 'matter', 'without', 'giving', 'key', 'exactly', 'needed', 'working', 'perfectly', 'need']",3
35198,"['work', 'discribed']",3
35242,"['owned', 'several', 'much', 'expensive', 'brand', 'gaming', 'headset', 'last', 'expensive', 'set', 'went', 'considering', 'replacement', 'took', 'chance', 'cheaper', 'version', 'disappointed', 'material', 'quality', 'amazing', 'sound', 'build', 'quality', 'outstanding', 'debating', 'gaming', 'headset', 'get', 'disappoint']",3
35406,"['not', 'good', 'product', 'ruined', 'good', 'p', 'controller', 'returned']",3
35416,"['wow', 'impressive', 'sound', 'quality', 'price', 'first', 'thought', 'sound', 'thin', 'tinny', 'got', 'right', 'tip', 'made', 'fit', 'ear', 'properly', 'bass', 'filled', 'nicely', 'intended', 'purchase', 'phone', 'call', 'listening', 'lot', 'music']",3
35438,"['got', 'today', 'nice', 'looking', 'time', 'tell', 'hold', 'price', 'satisfied', 'updated', 'daughter', 'give', 'overall', 'quality', 'say', 'sound', 'poor', 'rd', 'update', 'using', 'hr', 'love']",3
35464,"['nice', 'camera', 'affordable', 'price', 'not', 'best', 'enough', 'beginning', 'learning']",3
35482,"['great', 'camera', 'price', 'image', 'clear', 'son', 'recieved', 'christmas', 'video', 'stunt', 'absolutely', 'love', 'havent', 'tested', 'feature', 'far', 'pleased', 'purchase']",3
35485,"['issue', 'cable', 'cab', 'build', 'rechargeable', 'battery', 'great', 'not', 'bluetooth', 'car', 'speaker', 'already', 'bought', 'great', 'trianglular', 'shaped', 'speaker', 'use', 'homd', 'echo', 'oontz', 'angle', 'fit', 'perfect', 'cup', 'holder', 'console', 'connect', 'directly', 'cable', 'cable', 'car', 'plenty', 'cubbie', 'hole', 'car', 'hand', 'free', 'work', 'incoming', 'call', 'year', 'get', 'phone', 'call', 'send', 'text', 'sirrus', 'xm', 'car', 'seems', 'power', 'issue', 'radio', 'not', 'problem', 'radio', 'buddy', 'alexa', 'listening', 'music', 'playing', 'song', 'quiz', 'love', 'bought', 'christmas', 'present']",3
35528,"['nintendo', 'switch', 'must', 'item', 'joy', 'con', 'clunky', 'horrible', 'use', 'even', 'included', 'controller', 'thingy', 'attach']",3
35549,"['purchased', 'two', 'controller', 'one', 'worked', 'month', 'button', 'not', 'work', 'one', 'not', 'work', 'right', 'box', 'extremely', 'expensive', 'piece', 'junk']",3
35588,"['love', 'keyboard', 'mouse', 'setup', 'great', 'build', 'quality', 'cable', 'made', 'nice', 'red', 'black', 'fabric', 'sleeving', 'light', 'subtle', 'look', 'good', 'general', 'one', 'thing', 'keep', 'mind', 'not', 'back', 'lit', 'keyboard', 'fine', 'looking', 'back', 'lighting', 'bought', 'use', 'gaming', 'least', 'time', 'fact', 'typing', 'review', 'right', 'responsive', 'never', 'issue', 'gaming', 'mouse', 'removable', 'weight', 'nice', 'really', 'messed', 'around', 'much', 'know', 'removed', 'mouse', 'light', 'feather']",3
35611,['awesome'],3
